QYEAR,NEWID,SEQNO,ALCNO,REC_ORIG,VEHICYB,VEHICYB_,VEHICYR,VEHICYR_,VEHBSNZ,VEHBSNZ_,VEHNEWU,VEHNEWU_,VEHGFTC,VEHGFTC_,VEHPURMO,VEHP_RMO,VEHPURYR,VEHP_RYR,VFINSTAT,VFIN_TAT,TRADEX,TRADEX_,NETPURX,NETPURX_,DNPAYMTX,DNPA_MTX,PRINCIPX,PRIN_IPX,VEHQPMT,VEHQPMT_,PMT1MO,PMT1MO_,PMT1YR,PMT1YR_,PAYMENTX,PAYM_NTX,QINTRSTZ,QINT_STZ,QLOANM1Q,QLOA_M1Q,QBALNM1X,QBAL_M1X,QVINTM1X,QVIN_M1X,QVPRIM1X,QVPR_M1X,QLOANM2Q,QLOA_M2Q,QBALNM2X,QBAL_M2X,QVINTM2X,QVIN_M2X,QVPRIM2X,QVPR_M2X,QLOANM3Q,QLOA_M3Q,QBALNM3X,QBAL_M3X,QVINTM3X,QVIN_M3X,QVPRIM3X,QVPR_M3X,QTRADEX,QTRADEX_,QREIMBRZ,QREI_BRZ,QADITR1X,QADI_R1X,QADITR2X,QADI_R2X,QADITR3X,QADI_R3X,QDNPYMTX,QDNP_MTX,VEHEQTLN,VEHE_TLN,VEHICIB,VEHICIB_,MAKE,MAKE_,OVBPURCH,VFINANCE,FUELTYPE,FUEL_YPE,VPURINDV,VPUR_NDV,VINTRATE,VINT_ATE
20242,05684751,17,0,1,100,D,38,D,,A,1,D,1,D,,C,2018,D,1,D,,A,,C,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,B,0.75,D,,A,,A,,A,,A,2,D,02,D,HON,D,,1,1,D,2,D,,C
20242,05684761,14,0,1,100,D,23,D,,A,2,D,1,D,04,F,2022,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,01,D,FOR,D,,2,1,D,1,D,,A
20242,05684773,11,0,1,100,D,39,D,,A,2,D,1,D,11,D,2022,D,2,D,,A,26000,D,10000,D,16000,D,72,D,12,D,2022,D,314,D,.1220,D,16,D,13561,D,138,D,176,D,17,D,13385,D,136,D,178,D,18,D,13207,D,134,D,180,D,26000,D,,A,138,D,136,D,134,D,10000,D,2,D,01,D,HYU,D,,1,1,D,2,D,.0700,D
20242,05684781,18,0,1,110,D,34,D,,A,1,D,1,D,,C,2014,D,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,01,D,NIS,D,,1,1,D,2,D,,A
20242,05684781,19,0,1,110,D,44,D,,A,1,D,1,D,10,D,2023,D,2,D,,A,50000,D,10000,D,40000,D,72,D,11,D,2023,D,650,D,.0530,D,5,D,38094,D,168,D,482,D,6,D,37612,D,166,D,484,D,7,D,37128,D,164,D,486,D,50000,D,,A,168,D,166,D,164,D,10000,D,2,D,02,D,HYU,D,2,1,1,D,2,D,,C
20242,05684781,20,0,1,110,D,12,D,,A,2,D,1,D,,C,,C,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,03,D,DOD,D,,2,1,D,1,D,,A
20242,05684811,16,0,1,110,D,43,D,,A,1,D,1,D,08,D,2023,D,2,D,,A,59000,D,5000,D,54000,D,72,D,10,D,2023,D,973,D,.0900,D,6,D,51117,D,383,D,590,D,7,D,50527,D,379,D,594,D,8,D,49933,D,375,D,598,D,59000,D,,A,383,D,379,D,375,D,5000,D,2,D,01,D,KIA,D,2,1,3,D,2,D,.0940,D
20242,05684821,22,0,1,100,D,39,D,,A,2,D,1,D,11,D,2022,D,2,D,200,D,25000,D,3000,D,25961,D,72,D,12,D,2022,D,449,D,.0755,D,16,D,21482,D,135,D,314,D,17,D,21168,D,133,D,316,D,18,D,20852,D,131,D,318,D,25000,D,,A,135,D,133,D,131,D,3000,D,2,D,01,D,HON,D,,1,1,D,2,D,.0659,D
20242,05684921,14,0,1,110,D,44,D,,A,1,D,1,D,10,D,2023,D,2,D,,A,50000,D,5000,D,47000,D,60,D,12,D,2023,D,800,D,.0085,D,4,D,44698,D,32,D,768,D,5,D,43930,D,31,D,769,D,6,D,43161,D,31,D,769,D,50000,D,,A,32,D,31,D,31,D,5000,D,2,D,01,D,HON,D,2,1,1,D,2,D,.0400,D
20242,05684921,15,0,1,100,D,35,D,,A,1,D,1,D,09,D,2014,D,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,02,D,NIS,D,,1,1,D,2,D,,A
20242,05684931,17,0,1,110,D,32,D,,A,,C,1,D,,C,,C,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,01,D,HON,D,,2,1,D,,C,,A
20242,05684991,13,0,1,110,D,30,D,,A,2,D,1,D,05,D,2024,D,,A,2500,D,8300,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,8300,D,,A,,A,,A,,A,,A,,A,01,D,HON,D,,2,1,D,2,D,,A
20242,05685043,12,0,1,110,D,36,D,,A,1,D,1,D,,C,2016,D,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,01,D,TOY,D,,1,1,D,2,D,,A
20242,05685071,10,0,1,110,D,30,D,,A,2,D,1,D,,C,2016,D,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,01,D,GMC,D,,1,1,D,1,D,,A
20242,05685071,11,0,1,110,D,40,D,,A,1,D,1,D,10,D,2020,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,02,D,TOY,D,2,2,1,D,2,D,,A
20242,05685071,12,0,1,125,D,,A,,A,1,D,1,D,,C,2019,D,2,D,,A,20000,D,10000,D,8173,D,60,D,02,D,2020,D,158,D,.0600,D,50,D,1687,D,8,D,150,D,51,D,1538,D,8,D,150,D,52,D,1388,D,7,D,151,D,20000,D,,A,8,D,8,D,7,D,10000,D,2,D,03,D,,A,2,1,,A,2,D,.0600,D
20242,05685094,12,0,1,110,D,37,D,,A,2,D,1,D,02,D,2023,D,2,D,2500,D,25000,D,1000,D,21500,D,60,D,03,D,2023,D,479,D,.1205,D,13,D,18162,D,182,D,297,D,14,D,17866,D,179,D,300,D,15,D,17566,D,176,D,303,D,25000,D,,A,182,D,179,D,176,D,1000,D,2,D,01,D,FOR,D,,1,1,D,2,D,.1100,D
20242,05685094,13,0,1,110,D,42,D,,A,2,D,1,D,03,D,2024,D,2,D,,A,29000,D,2000,D,27000,D,72,D,04,D,2024,D,504,D,.1025,D,,A,,A,,A,,A,1,D,27000,D,231,D,273,D,2,D,26727,D,228,D,276,D,29000,D,,A,,A,231,D,228,D,2000,D,2,D,02,D,FOR,D,,1,1,D,2,D,.0900,D
20242,05685101,20,0,1,100,D,29,D,,A,2,D,3,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,01,D,HON,D,,,1,D,,A,,A
20242,05685131,9,0,1,100,D,29,D,,A,2,D,1,D,03,D,2024,D,,A,,A,4000,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,4000,D,,A,,A,,A,,A,,A,,A,01,D,TOY,D,,2,1,D,1,D,,A
20242,05685161,18,0,1,110,D,30,D,,A,2,D,1,D,12,D,2019,D,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,01,D,FOR,D,,1,2,D,2,D,,A
20242,05685161,19,0,1,110,D,22,D,,A,2,D,1,D,01,D,2009,D,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,02,D,FOR,D,,1,1,D,2,D,,A
20242,05685161,20,0,1,110,D,34,D,,A,2,D,1,D,12,D,2020,D,2,D,,A,32000,D,2000,D,41346,D,84,D,01,D,2021,D,604,D,.0600,D,39,D,24766,D,124,D,480,D,40,D,24286,D,121,D,483,D,41,D,23803,D,119,D,485,D,32000,D,,A,124,D,121,D,119,D,2000,D,2,D,03,D,JEE,D,,1,1,D,2,D,.0600,D
20242,05685161,21,0,1,110,D,05,D,,A,1,D,3,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,04,D,FOR,D,,,1,D,2,D,,A
20242,05685161,22,0,1,200,D,,A,,A,1,D,1,D,09,D,2019,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,05,D,,A,,2,,A,2,D,,A
20242,05685161,23,0,1,180,D,,A,,A,2,D,1,D,08,D,2020,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,06,D,,A,,2,,A,2,D,,A
20242,05685161,24,0,1,180,D,,A,,A,1,D,1,D,,C,2007,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,07,D,,A,,2,,A,2,D,,A
20242,05685161,25,0,1,150,D,,A,,A,1,D,1,D,,C,2005,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,08,D,,A,,2,,A,2,D,,A
20242,05685161,26,0,1,150,D,,A,,A,1,D,1,D,,C,2008,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,09,D,,A,,2,,A,2,D,,A
20242,05685161,27,0,1,150,D,,A,,A,2,D,1,D,09,D,2010,D,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,10,D,,A,,1,,A,2,D,,A
20242,05685221,24,0,1,110,D,42,D,,A,1,D,1,D,07,D,2022,D,2,D,3800,D,25000,D,0,D,20794,D,60,D,08,D,2022,D,402,D,.0600,D,20,D,14869,D,74,D,328,D,21,D,14542,D,73,D,329,D,22,D,14212,D,71,D,331,D,25000,D,,A,74,D,73,D,71,D,0,D,2,D,01,D,TOY,D,,1,1,D,2,D,.0600,D
20242,05685221,25,0,1,110,D,31,D,,A,1,D,1,D,09,D,2011,D,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,02,D,TOY,D,,1,1,D,2,D,,A
20242,05685221,26,0,1,110,D,24,D,,A,2,D,3,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,03,D,DOD,D,,,1,D,,A,,A
20242,05685221,27,0,1,100,D,43,D,,A,1,D,1,D,06,D,2023,D,2,D,,A,28000,D,12000,D,13358,D,60,D,07,D,2023,D,246,D,.0400,D,9,D,11727,D,39,D,207,D,10,D,11520,D,38,D,208,D,11,D,11313,D,38,D,208,D,28000,D,,A,39,D,38,D,38,D,12000,D,2,D,04,D,NIS,D,,1,1,D,2,D,.0400,D
20242,05685221,28,0,1,150,D,,A,,A,2,D,1,D,02,D,2007,D,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,05,D,,A,,1,,A,1,D,,A
20242,05685251,22,0,1,110,D,40,D,,A,1,D,1,D,02,D,2021,D,2,D,2000,D,38000,D,0,D,28597,D,60,D,03,D,2021,D,500,D,.0190,D,37,D,11765,D,19,D,481,D,38,D,11284,D,18,D,482,D,39,D,10802,D,17,D,483,D,38000,D,,A,19,D,18,D,17,D,0,D,2,D,01,D,FOR,D,2,1,1,D,2,D,.0190,D
20242,05685261,22,0,1,110,D,35,D,,A,1,D,1,D,03,D,2015,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,01,D,TOY,D,,2,1,D,2,D,,A
20242,05685261,23,0,1,110,D,41,D,,A,1,D,1,D,01,D,2021,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,02,D,TOY,D,2,2,1,D,2,D,,A
20242,05685271,17,0,1,110,D,20,D,,A,2,D,1,D,10,D,2014,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,01,D,TOY,D,,2,1,D,1,D,,A
20242,05685281,9,0,1,110,D,33,D,,A,2,D,1,D,02,D,2023,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,01,D,JEE,D,,2,1,D,2,D,,A
20242,05685361,22,0,1,100,D,31,D,,A,2,D,1,D,,C,,C,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,01,D,HON,D,,2,1,D,2,D,,A
20242,05685481,23,0,1,100,D,38,D,,A,1,D,1,D,,C,2018,D,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,01,D,CHE,D,,1,1,D,2,D,,A
20242,05685501,12,0,1,110,D,29,D,,A,2,D,3,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,01,D,CHR,D,,,1,D,,A,,A
20242,05685523,9,0,1,110,D,44,D,,A,1,D,1,D,02,D,2024,D,2,D,,A,51000,D,14000,D,37000,D,60,D,05,D,2024,D,650,D,.0210,D,,A,,A,,A,,A,,A,,A,,A,,A,1,D,37000,D,65,D,585,D,51000,D,,A,,A,,A,65,D,14000,D,2,D,01,D,TES,D,2,1,4,D,2,D,.0600,D
20242,05685551,13,0,1,100,D,32,D,,A,1,D,1,D,,C,2012,D,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,01,D,TOY,D,,1,1,D,2,D,,A
20242,05685571,16,0,1,100,D,,C,,A,2,D,1,D,08,D,2023,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,01,D,TOY,D,,2,1,D,1,D,,A
20242,05685601,24,0,1,100,D,39,D,,A,1,D,1,D,07,D,2019,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,01,D,VOV,D,2,2,1,D,2,D,,A
20242,05685611,13,0,1,100,D,41,D,,A,2,D,1,D,03,D,2024,D,,A,,A,16000,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,16000,D,,A,,A,,A,,A,,A,,A,01,D,HON,D,,2,1,D,2,D,,A
20242,05685631,19,0,1,110,D,35,D,,A,2,D,1,D,05,D,2020,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,01,D,FOR,D,,2,1,D,1,D,,A
20242,05685641,22,0,1,110,D,24,D,,A,1,D,1,D,,C,2004,D,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,01,D,CHE,D,,1,1,D,2,D,,A
20242,05685641,23,0,1,110,D,25,D,,A,2,D,1,D,,C,2008,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,02,D,DOD,D,,2,1,D,2,D,,A
20242,05685641,24,0,1,100,D,37,D,,A,1,D,1,D,11,D,2016,D,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,03,D,SUB,D,,1,1,D,2,D,,A
20242,05685701,7,0,1,110,D,29,D,,A,2,D,1,D,03,D,2010,D,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D,01,D,JEE,D,,1,1,D,2,D,.0700,D
20242,05685721,17,0,1,100,D,28,D,,A,2,D,1,D,,C,,C,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,01,D,CHE,D,,2,1,D,,C,,A
20242,05685781,6,0,1,110,D,31,D,,A,2,D,1,D,,C,2018,D,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,01,D,KIA,D,,1,1,D,1,D,,A
20242,05685811,11,0,1,110,D,27,D,,A,1,D,1,D,11,D,2006,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,01,D,TOY,D,,2,1,D,2,D,,A
20242,05685881,29,0,1,110,D,42,D,,A,1,D,1,D,02,D,2022,D,2,D,2000,D,40000,D,10000,D,30000,D,60,D,04,D,2022,D,600,D,.0740,D,24,D,19779,D,122,D,478,D,25,D,19301,D,119,D,481,D,26,D,18820,D,116,D,484,D,40000,D,,A,122,D,119,D,116,D,10000,D,2,D,01,D,FOR,D,2,1,1,D,2,D,.0000,D
20242,05685881,30,0,1,110,D,34,D,,A,1,D,1,D,,C,2014,D,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,02,D,GMC,D,,1,1,D,2,D,,A
20242,05685881,31,0,1,100,D,,C,,A,2,D,1,D,,C,,C,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,03,D,POR,D,,2,1,D,1,D,,A
20242,05685891,38,0,1,110,D,38,D,,A,1,D,1,D,06,D,2018,D,2,D,,A,42000,D,0,D,42000,D,72,D,08,D,2018,D,617,D,.0185,D,68,D,3052,D,5,D,612,D,69,D,2440,D,4,D,613,D,70,D,1827,D,3,D,614,D,42000,D,,A,5,D,4,D,3,D,0,D,2,D,01,D,TOY,D,,1,1,D,2,D,,C
20242,05685911,11,0,1,110,D,37,D,,A,2,D,1,D,03,D,2024,D,2,D,,A,20000,D,0,D,20000,D,72,D,04,D,2024,D,300,D,.0255,D,,A,,A,,A,,A,1,D,20000,D,43,D,258,D,2,D,19743,D,42,D,258,D,20000,D,,A,,A,43,D,42,D,0,D,2,D,01,D,HON,D,,1,1,D,1,D,.0200,D
20242,05685911,12,0,1,110,D,31,D,,A,2,D,1,D,05,D,2016,D,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,02,D,HYU,D,,1,1,D,2,D,,A
20242,05685921,7,0,1,100,D,38,D,,A,1,D,1,D,05,D,2018,D,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,01,D,TOY,D,,1,1,D,2,D,,A
20242,05685991,24,0,1,110,D,22,D,,A,2,D,1,D,,C,2004,D,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,01,D,JEE,D,,1,1,D,2,D,,A
20242,05686001,14,0,1,110,D,37,D,,A,1,D,1,D,,C,2017,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,01,D,FOR,D,,2,1,D,2,D,,A
20242,05686001,15,0,1,110,D,40,D,,A,2,D,1,D,,C,2020,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,02,D,FOR,D,,2,1,D,2,D,,A
20242,05686011,30,0,1,110,D,29,D,0.25,D,2,D,1,D,06,D,2012,D,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,01,D,TOY,D,,1,1,D,2,D,,A
20242,05686021,18,0,1,110,D,43,D,,A,1,D,1,D,12,D,2023,D,2,D,10000,D,67000,D,0,D,67000,D,72,D,01,D,2024,D,1125,D,.0645,D,3,D,65466,D,352,D,773,D,4,D,64693,D,348,D,777,D,5,D,63916,D,344,D,781,D,67000,D,,A,352,D,348,D,344,D,0,D,2,D,01,D,CHE,D,2,1,1,D,2,D,,C
20242,05686031,25,0,1,110,D,34,D,,A,1,D,1,D,02,D,2014,D,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,01,D,HON,D,,1,1,D,2,D,,A
20242,05686031,26,0,1,100,D,35,D,,A,1,D,1,D,11,D,2015,D,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,02,D,LEX,D,,1,1,D,2,D,,A
20242,05686051,30,0,1,110,D,35,D,,A,2,D,1,D,10,D,2017,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,01,D,FOR,D,,2,1,D,2,D,,A
20242,05686051,31,0,1,100,D,44,D,,A,1,D,1,D,03,D,2024,D,2,D,,A,46500,D,0,D,31764,D,48,D,04,D,2024,D,775,D,.0795,D,,A,,A,,A,,A,1,D,31764,D,210,D,565,D,2,D,31199,D,207,D,568,D,46500,D,,A,,A,210,D,207,D,0,D,2,D,02,D,SUB,D,2,1,1,D,2,D,.0000,D
20242,05686051,32,0,1,100,D,24,D,,A,2,D,1,D,,C,2007,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,03,D,VOV,D,,2,1,D,2,D,,A
20242,05686091,26,0,1,110,D,28,D,0.65,D,2,D,1,D,03,D,2023,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,01,D,LEX,D,,2,1,D,1,D,,A
20242,05686091,27,0,1,110,D,41,D,,A,1,D,1,D,01,D,2021,D,2,D,,A,28000,D,2000,D,26000,D,60,D,03,D,2021,D,485,D,.0450,D,37,D,11094,D,42,D,443,D,38,D,10651,D,40,D,445,D,39,D,10206,D,38,D,447,D,28000,D,,A,42,D,40,D,38,D,2000,D,2,D,02,D,HYU,D,2,1,1,D,2,D,.0100,D
20242,05686091,28,0,1,110,D,,C,,A,,C,1,D,01,D,,C,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,03,D,,A,,2,,C,2,D,,A
20242,05686121,6,0,1,100,D,34,D,,A,1,D,1,D,04,D,2014,D,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,01,D,HON,D,,1,1,D,2,D,,A
20242,05686131,20,0,1,100,D,23,D,,A,1,D,1,D,01,D,2003,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,01,D,BUI,D,,2,1,D,2,D,,A
20242,05686201,22,0,1,100,D,36,D,,A,1,D,1,D,06,D,2016,D,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,01,D,TOY,D,,1,3,D,2,D,,A
20242,05686221,10,0,1,100,D,26,D,,A,1,D,1,D,02,D,2006,D,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,01,D,HON,D,,1,1,D,2,D,,A
20242,05686241,21,0,1,110,D,35,D,,A,2,D,1,D,07,D,2016,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,01,D,FOR,D,,2,1,D,2,D,,A
20242,05686241,22,0,1,100,D,39,D,,A,2,D,1,D,08,D,2021,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,02,D,LEX,D,,2,1,D,2,D,,A
