QYEAR,NEWID,SEQNO,ALCNO,REC_ORIG,TELBSNZ,TELBSNZ_,TELRESD,TELRESD_,TELCELL,TELCELL_,TINTNET,TINTNET_,TCABLE,TCABLE_,BILPERD,BILPERD_,QADINE1X,QADI_E1X,QADINE2X,QADI_E2X,QADINE3X,QADI_E3X,QADCAB1X,QADC_B1X,QADCAB2X,QADC_B2X,QADCAB3X,QADC_B3X,TELRES1X,TELR_S1X,TELRES2X,TELR_S2X,TELRES3X,TELR_S3X,TELCEL1X,TELC_L1X,TELCEL2X,TELC_L2X,TELCEL3X,TELC_L3X,TELBLPRS,TELB_PRS,TPHONE,TPHONE_,TELPURCH,TELMOBI,TELMOBI_,TELLAND,TELLAND_,TELOTHER,TELO_HER
20243,05798301,66,0,1,0.33,D,,A,,A,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,80,D,80,D,80,D,,A,,A,1,1,D,2,D,2,D
20243,05798331,12,0,1,,A,,A,,A,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,270,D,270,D,279,D,,A,,A,2,1,D,2,D,2,D
20243,05798341,68,0,1,,A,,A,,A,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,262,D,262,D,262,D,,A,,A,2,1,D,2,D,2,D
20243,05798341,69,0,1,,A,,A,,A,1,D,2,D,,A,101,E,101,E,101,E,,A,,A,,A,63,E,63,E,63,E,,A,,A,,A,,A,,A,3,2,D,1,D,1,D
20243,05798361,12,0,1,,A,,A,,A,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,50,D,50,D,50,D,,A,,A,2,1,D,2,D,2,D
20243,05798381,27,0,1,,A,,A,,A,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,238,D,238,D,238,D,,A,,A,2,1,D,2,D,2,D
20243,05798381,28,0,1,,A,,A,,A,1,D,2,D,,A,86,D,86,D,86,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,2,D,2,D,2,D
20243,05798391,46,0,1,,A,,A,,A,1,D,2,D,,A,33,E,33,E,33,E,,A,,A,,A,,A,,A,,A,54,E,54,E,54,E,,A,,A,1,1,D,2,D,2,D
20243,05798441,18,0,1,,A,,A,,A,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,90,D,90,D,90,D,,A,,A,1,1,D,2,D,2,D
20243,05798441,19,0,1,,A,,A,,A,1,D,2,D,,A,52,E,50,E,50,E,,A,,A,,A,45,E,47,E,47,E,,A,,A,,A,,A,,A,1,2,D,1,D,2,D
20243,05798461,17,0,1,,A,,A,,A,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,32,G,32,G,31,G,178,G,178,G,179,G,,A,,A,,1,D,1,D,2,D
20243,05798471,35,0,1,,A,,A,,A,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,94,D,94,D,94,D,,A,,A,2,1,D,2,D,2,D
20243,05798471,36,0,1,,A,,A,,A,1,D,2,D,,A,137,D,137,D,137,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,2,D,2,D,2,D
20243,05798481,31,0,1,,A,,A,,A,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,35,D,35,D,35,D,,A,,A,2,1,D,2,D,2,D
20243,05798481,32,0,1,,A,,A,,A,1,D,2,D,,A,50,D,50,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,3,2,D,2,D,2,D
20243,05798491,10,0,1,,A,,A,,A,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,110,D,110,D,110,D,,A,,A,,A,,A,,A,3,2,D,1,D,2,D
20243,05798511,11,0,1,0.75,D,,A,,A,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,100,D,100,D,100,D,,A,,A,2,1,D,2,D,2,D
20243,05798511,12,0,1,0.25,D,,A,,A,1,D,2,D,,A,113,D,113,D,113,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,2,D,2,D,2,D
20243,05798521,53,0,1,,A,,A,,A,1,D,2,D,,A,98,E,85,E,85,E,,A,,A,,A,,A,,A,,A,202,E,179,E,179,E,,A,,A,2,1,D,2,D,2,D
20243,05798531,32,0,1,,A,,A,,A,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,100,D,100,D,100,D,,A,,A,2,1,D,2,D,2,D
20243,05798531,33,0,1,,A,,A,,A,1,D,1,D,,A,110,E,110,E,110,E,165,E,165,E,165,E,,A,,A,,A,,A,,A,,A,,A,,A,2,2,D,2,D,1,D
20243,05798561,10,0,1,,A,,A,,A,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,43,D,43,D,43,D,,A,,A,2,1,D,2,D,2,D
20243,05798561,11,0,1,,A,,A,,A,1,D,2,D,,A,129,D,129,D,129,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,2,D,2,D,2,D
20243,05798561,12,0,1,,A,,A,,A,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,43,D,43,D,43,D,,A,,A,2,1,D,2,D,2,D
20243,05798601,36,0,1,,A,,A,,A,1,D,1,D,,A,45,E,46,E,25,E,80,E,79,E,44,E,,A,,A,,A,,A,,A,,A,,A,,A,3,2,D,2,D,2,D
20243,05798601,37,0,1,,A,,A,,A,1,F,2,F,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,2,F,2,F,,C
20243,05798621,10,0,1,,A,,A,,A,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,90,D,90,D,90,D,,A,,A,1,1,D,2,D,2,D
20243,05798621,11,0,1,,A,,A,,A,1,D,1,D,,A,52,E,52,E,52,E,71,E,71,E,71,E,,A,,A,,A,,A,,A,,A,,A,,A,1,2,D,2,D,2,D
20243,05798641,8,0,1,,A,,A,,A,1,D,1,D,,A,56,E,57,E,56,E,120,E,119,E,120,E,,A,,A,,A,,A,,A,,A,,A,,A,2,2,D,2,D,2,D
20243,05798701,28,0,1,,A,,A,,A,1,D,2,D,,A,90,D,90,D,90,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,2,D,2,D,2,D
20243,05798701,29,0,1,,A,,A,,A,2,D,1,D,,A,,A,,A,,A,60,D,60,D,60,D,,A,,A,,A,,A,,A,,A,,A,,A,1,2,D,2,D,2,D
20243,05798731,21,0,1,,A,,A,,A,1,D,2,D,,A,143,E,143,E,143,E,,A,,A,,A,,A,,A,,A,232,E,232,E,232,E,,A,,A,2,1,D,2,D,2,D
20243,05798761,38,0,1,,A,,A,,A,1,D,1,D,,A,57,E,56,E,56,E,147,E,148,E,148,E,55,E,55,E,55,E,,A,,A,,A,,A,,A,3,2,D,1,D,2,D
20243,05798761,39,0,1,,A,,A,,A,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,259,F,259,F,259,F,,A,,A,,1,D,2,D,2,D
20243,05798781,44,0,1,,A,,A,,A,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,120,D,120,D,120,D,,A,,A,2,1,D,2,D,2,D
20243,05798781,45,0,1,,A,,A,,A,1,D,2,D,,A,60,D,60,D,60,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,2,D,2,D,2,D
20243,05798841,30,0,1,,A,,A,,A,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,60,D,60,D,60,D,,A,,A,2,1,D,2,D,2,D
20243,05798841,31,0,1,,A,,A,,A,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,200,D,200,D,200,D,,A,,A,2,1,D,2,D,2,D
20243,05798841,32,0,1,,A,,A,,A,1,D,1,D,,A,80,E,80,E,80,E,150,E,150,E,150,E,,A,,A,,A,,A,,A,,A,,A,,A,1,2,D,2,D,2,D
20243,05798881,15,0,1,,A,,A,,A,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,80,D,80,D,80,D,,A,,A,2,1,D,2,D,2,D
20243,05798881,16,0,1,,A,,A,,A,1,D,2,D,,A,50,D,50,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,2,D,2,D,2,D
20243,05798901,36,0,1,0.50,D,,A,,A,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,93,D,93,D,93,D,,A,,A,1,1,D,2,D,2,D
20243,05798901,37,0,1,0.50,D,,A,,A,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,66,D,66,D,66,D,,A,,A,1,1,D,2,D,2,D
20243,05798971,19,0,1,,A,,A,,A,1,D,2,D,,A,97,D,97,D,97,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,2,D,2,D,2,D
20243,05798971,20,0,1,,A,,A,,A,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,45,D,45,D,45,D,,A,,A,2,1,D,2,D,2,D
20243,05799041,25,0,1,,A,,A,,A,1,D,1,D,,A,48,E,48,E,48,E,130,E,130,E,130,E,22,E,22,E,22,E,,A,,A,,A,,A,,A,2,2,D,1,D,2,D
20243,05799071,37,0,1,,A,,A,,A,1,D,2,D,,A,55,G,68,G,118,G,,A,,A,,A,,A,,A,,A,57,G,72,G,126,G,,A,,A,2,1,D,2,D,2,D
20243,05799071,38,0,1,,A,,A,,A,2,D,1,D,5,D,,A,,A,,A,0,D,0,D,244,D,,A,,A,,A,,A,,A,,A,,A,,A,3,2,D,2,D,2,D
20243,05799101,19,0,1,,A,,A,,A,1,D,2,D,,A,22,E,22,E,22,E,,A,,A,,A,21,E,21,E,21,E,,A,,A,,A,,A,,A,2,2,D,1,D,2,D
20243,05799141,31,0,1,,A,,A,,A,1,D,2,D,,A,150,D,150,D,150,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,3,2,D,2,D,2,D
20243,05799141,32,0,1,,A,,A,,A,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,100,D,100,D,100,D,,A,,A,2,1,D,2,D,2,D
20243,05799151,10,0,1,,A,,A,,A,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,49,D,49,D,49,D,,A,,A,1,1,D,2,D,2,D
20243,05799151,11,0,1,,A,,A,,A,1,D,1,D,,A,25,E,24,E,22,E,45,E,46,E,48,E,,A,,A,,A,,A,,A,,A,,A,,A,1,2,D,2,D,2,D
20243,05799161,28,0,1,,A,,A,,A,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,120,D,120,D,120,D,,A,,A,2,1,D,2,D,2,D
20243,05799161,29,0,1,,A,,A,,A,1,D,2,D,,A,150,D,150,D,150,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,2,D,2,D,2,D
20243,05799181,14,0,1,,A,,A,,A,1,D,1,D,,A,95,E,94,E,94,E,121,E,121,E,121,E,83,E,84,E,84,E,,A,,A,,A,,A,,A,2,2,D,1,D,2,D
20243,05799181,15,0,1,,A,,A,,A,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,300,D,300,D,300,D,,A,,A,2,1,D,2,D,2,D
20243,05799191,25,0,1,,A,,A,,A,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,110,D,110,D,110,D,,A,,A,1,1,D,2,D,2,D
20243,05799191,26,0,1,,A,,A,,A,1,D,2,D,,A,41,E,41,E,41,E,,A,,A,,A,39,E,39,E,39,E,,A,,A,,A,,A,,A,1,2,D,1,D,2,D
20243,05799201,19,0,1,,A,,A,,A,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,180,D,180,D,180,D,,A,,A,2,1,D,2,D,2,D
20243,05799201,20,0,1,,A,,A,,A,1,D,1,D,,A,52,E,52,E,52,E,78,E,78,E,78,E,,A,,A,,A,,A,,A,,A,,A,,A,2,2,D,2,D,2,D
20243,05799211,22,0,1,,A,,A,,A,1,D,2,D,,A,30,D,30,D,30,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,2,D,2,D,2,D
20243,05799211,23,0,1,,A,,A,,A,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,212,D,212,D,212,D,,A,,A,1,1,D,2,D,2,D
20243,05799231,8,0,1,,A,,A,,A,1,D,2,D,,A,102,E,103,E,101,E,,A,,A,,A,,A,,A,,A,128,E,127,E,129,E,,A,,A,2,1,D,2,D,2,D
20243,05799231,9,0,1,,A,,A,,A,2,D,1,D,,A,,A,,A,,A,250,D,250,D,250,D,,A,,A,,A,,A,,A,,A,,A,,A,3,2,D,2,D,2,D
20243,05799261,24,0,1,,A,,A,,A,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,65,D,65,D,65,D,,A,,A,3,1,D,2,D,2,D
20243,05799261,25,0,1,,A,,A,,A,1,D,2,D,,A,10,D,10,D,10,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,3,2,D,2,D,2,D
20243,05799281,13,0,1,,A,,A,,A,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,70,D,70,D,70,D,,A,,A,3,1,D,2,D,2,D
20243,05799281,14,0,1,,A,,A,,A,2,D,1,D,,A,,A,,A,,A,25,D,25,D,25,D,,A,,A,,A,,A,,A,,A,,A,,A,3,2,D,2,D,2,D
20243,05799301,23,0,1,,A,,A,,A,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,88,D,88,D,88,D,,A,,A,2,1,D,2,D,2,D
20243,05799301,24,0,1,,A,,A,,A,2,D,1,D,,A,,A,,A,,A,204,D,204,D,204,D,,A,,A,,A,,A,,A,,A,,A,,A,1,2,D,2,D,2,D
20243,05799301,25,0,1,,A,,A,,A,1,D,2,D,,A,35,D,63,D,63,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,3,2,D,2,D,2,D
20243,05799312,8,0,1,,A,,A,,A,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,100,D,100,D,100,D,,A,,A,2,1,D,2,D,2,D
20243,05799312,9,0,1,,A,,A,,A,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,20,D,20,D,20,D,,A,,A,2,1,D,2,D,2,D
20243,05799321,18,0,1,,A,,A,,A,1,D,2,D,,A,35,E,36,E,35,E,,A,,A,,A,,A,,A,,A,40,E,39,E,40,E,,A,,A,2,1,D,2,D,2,D
20243,05799321,19,0,1,,A,,A,,A,2,D,1,D,,A,,A,,A,,A,62,D,62,D,62,D,,A,,A,,A,,A,,A,,A,,A,,A,2,2,D,2,D,2,D
20243,05799331,41,0,1,,A,,A,,A,1,D,2,D,,A,70,D,70,D,70,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,2,D,2,D,2,D
20243,05799331,42,0,1,,A,,A,,A,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,91,D,91,D,91,D,,A,,A,1,1,D,2,D,2,D
20243,05799341,35,0,1,,A,,A,,A,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,45,D,45,D,45,D,,A,,A,2,1,D,2,D,2,D
20243,05799341,36,0,1,,A,,A,,A,1,D,2,D,,A,15,D,15,D,15,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,3,2,D,2,D,2,D
20243,05799351,19,0,1,,A,,A,,A,1,D,2,D,,A,60,D,60,D,60,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,2,D,2,D,2,D
20243,05799351,20,0,1,,A,,A,,A,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,400,D,400,D,400,D,,A,,A,2,1,D,2,D,2,D
20243,05799381,11,0,1,,A,,A,,A,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,40,D,40,D,40,D,,A,,A,1,1,D,2,D,2,D
20243,05799381,12,0,1,,A,,A,,A,1,D,1,D,,A,24,E,23,E,24,E,51,E,52,E,51,E,,A,,A,,A,,A,,A,,A,,A,,A,3,2,D,2,D,2,D
20243,05799471,30,0,1,,A,,A,,A,1,D,2,D,,A,116,D,116,D,116,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,2,D,2,D,2,D
20243,05799471,31,0,1,,A,,A,,A,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,77,D,77,D,77,D,,A,,A,3,1,D,2,D,2,D
20243,05799541,12,0,1,,A,,A,,A,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,90,D,90,D,90,D,,A,,A,1,1,D,2,D,2,D
20243,05799541,13,0,1,,A,,A,,A,1,D,1,D,,A,54,E,54,E,53,E,73,E,73,E,74,E,,A,,A,,A,,A,,A,,A,,A,,A,1,2,D,2,D,2,D
20243,05799551,46,0,1,,A,,A,,A,1,D,2,D,,A,60,D,60,D,60,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,2,D,2,D,2,D
20243,05799551,47,0,1,,A,,A,,A,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,94,D,94,D,94,D,,A,,A,1,1,D,2,D,2,D
20243,05799621,11,0,1,,A,,A,,A,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,70,D,70,D,70,D,,A,,A,1,1,D,2,D,2,D
20243,05799621,12,0,1,,A,,A,,A,1,D,1,D,,A,54,E,52,E,52,E,63,E,65,E,65,E,,A,,A,,A,,A,,A,,A,,A,,A,1,2,D,2,D,2,D
20243,05799741,13,0,1,,A,,A,,A,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,90,D,90,D,90,D,,A,,A,2,1,D,2,D,2,D
20243,05799761,23,0,1,,A,,A,,A,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,50,D,50,D,50,D,,A,,A,2,1,D,2,D,2,D
20243,05799761,24,0,1,,A,,A,,A,1,D,2,D,,A,100,D,100,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,3,2,D,2,D,2,D
20243,05799851,14,0,1,,A,,A,,A,1,D,1,D,,A,52,E,52,E,51,E,98,E,98,E,99,E,,A,,A,,A,,A,,A,,A,,A,,A,3,2,D,2,D,2,D
20243,05799871,17,0,1,,A,,A,,A,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,47,D,47,D,47,D,,A,,A,1,1,D,2,D,2,D
20243,05799871,18,0,1,,A,,A,,A,1,D,1,D,,A,60,E,58,E,57,E,70,E,72,E,73,E,,A,,A,,A,,A,,A,,A,,A,,A,1,2,D,2,D,2,D
20243,05799921,50,0,1,,A,,A,,A,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,150,D,150,D,150,D,,A,,A,2,1,D,2,D,2,D
20243,05799921,51,0,1,,A,,A,,A,1,D,2,D,,A,120,D,120,D,120,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,2,D,2,D,2,D
20243,05799931,16,0,1,,A,,A,,A,1,D,1,D,,A,118,E,117,E,118,E,161,E,162,E,161,E,,A,,A,,A,,A,,A,,A,,A,,A,3,2,D,2,D,2,D
20243,05799941,37,0,1,,A,,A,,A,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,275,D,275,D,275,D,,A,,A,2,1,D,2,D,2,D
20243,05799941,38,0,1,,A,,A,,A,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,10,D,10,D,10,D,,A,,A,,A,,A,,A,1,2,D,1,D,2,D
20243,05799941,39,0,1,,A,,A,,A,1,D,2,D,,A,100,D,100,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,3,2,D,2,D,2,D
20243,05799961,18,0,1,,A,,A,,A,1,D,2,D,,A,44,D,44,D,44,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,2,D,2,D,2,D
20243,05799971,38,0,1,,A,,A,,A,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,80,D,80,D,80,D,,A,,A,2,1,D,2,D,2,D
20243,05799971,39,0,1,,A,,A,,A,1,D,2,D,,A,160,D,160,D,160,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,3,2,D,2,D,2,D
20243,05799971,40,0,1,,A,,A,,A,2,D,1,D,,A,,A,,A,,A,217,D,217,D,217,D,,A,,A,,A,,A,,A,,A,,A,,A,3,2,D,2,D,2,D
20243,05800051,17,0,1,,A,,A,,A,1,D,2,D,,A,73,E,73,E,72,E,,A,,A,,A,,A,,A,,A,91,E,91,E,92,E,,A,,A,3,1,D,2,D,2,D
20243,05800051,18,0,1,,A,,A,,A,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,50,D,50,D,50,D,,A,,A,1,1,D,2,D,2,D
20243,05800061,13,0,1,,A,,A,,A,1,D,2,D,,A,52,D,52,D,52,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,3,2,D,2,D,2,D
20243,05800071,27,0,1,,A,,A,,A,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,90,D,90,D,90,D,,A,,A,1,1,D,2,D,2,D
20243,05800071,28,0,1,,A,,A,,A,1,D,2,D,,A,100,D,100,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,2,D,2,D,2,D
20243,05800081,27,0,1,,A,,A,,A,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,17,D,17,D,17,D,,A,,A,,A,,A,,A,2,2,D,1,D,2,D
20243,05800081,28,0,1,,A,,A,,A,1,D,1,D,,A,40,E,39,E,37,E,75,E,76,E,78,E,,A,,A,,A,,A,,A,,A,,A,,A,2,2,D,2,D,2,D
20243,05800081,29,0,1,,A,,A,,A,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,140,D,140,D,140,D,,A,,A,,A,,A,,A,2,2,D,1,D,2,D
20243,05800091,14,0,1,,A,,A,,A,1,D,2,D,,A,80,D,80,D,80,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,2,D,2,D,2,D
20243,05800141,26,0,1,,A,,A,,A,1,D,2,D,,A,302,T,320,T,308,T,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,4,2,D,2,D,2,D
20243,05800141,27,0,1,,A,,A,,A,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,250,D,250,D,280,D,,A,,A,2,1,D,2,D,2,D
20243,05800151,22,0,1,,A,,A,,A,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,140,D,140,D,140,D,,A,,A,2,1,D,2,D,2,D
20243,05800151,23,0,1,,A,,A,,A,1,D,1,D,,A,15,E,15,E,15,E,31,E,29,E,29,E,,A,2,E,2,E,,A,,A,,A,,A,,A,3,2,D,1,D,2,D
20243,05800171,13,0,1,,A,,A,,A,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,60,D,60,D,60,D,,A,,A,2,1,D,2,D,2,D
20243,05800201,23,0,1,,A,,A,,A,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,147,D,147,D,147,D,,A,,A,1,1,D,2,D,2,D
20243,05800201,24,0,1,,A,,A,,A,1,D,1,D,,A,87,E,87,E,88,E,167,E,167,E,166,E,,A,,A,,A,,A,,A,,A,,A,,A,1,2,D,2,D,2,D
20243,05800211,18,0,1,,A,,A,,A,1,D,2,D,,A,83,D,83,D,83,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,3,2,D,2,D,2,D
20243,05800271,15,0,1,,A,,A,,A,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,120,D,120,D,120,D,,A,,A,1,1,D,2,D,2,D
20243,05800271,16,0,1,,A,,A,,A,1,D,2,D,,A,85,D,85,D,95,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,2,D,2,D,2,D
20243,05800271,17,0,1,,A,,A,,A,2,D,1,D,,A,,A,,A,,A,80,D,80,D,80,D,,A,,A,,A,,A,,A,,A,,A,,A,1,2,D,2,D,2,D
20243,05800341,35,0,1,,A,,A,,A,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,320,D,320,D,320,D,,A,,A,2,1,D,2,D,2,D
20243,05800341,36,0,1,,A,,A,,A,1,D,1,D,,A,135,E,134,E,134,E,184,E,185,E,185,E,,A,,A,,A,,A,,A,,A,,A,,A,2,2,D,2,D,2,D
20243,05800351,13,0,1,,A,,A,,A,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,200,D,200,D,200,D,,A,,A,2,1,D,2,D,2,D
20243,05800351,14,0,1,,A,,A,,A,1,D,1,D,,A,97,E,97,E,97,E,133,E,133,E,133,E,,A,,A,,A,,A,,A,,A,,A,,A,2,2,D,2,D,2,D
20243,05800361,17,0,1,,A,,A,,A,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,115,F,118,F,115,F,,A,,A,,A,,A,,A,,2,D,1,D,2,D
20243,05800371,44,0,1,,A,,A,,A,1,D,2,D,,A,76,E,76,E,77,E,,A,,A,,A,,A,,A,,A,124,E,124,E,123,E,,A,,A,2,1,D,2,D,2,D
20243,05800391,35,0,1,,A,,A,,A,1,D,2,D,,A,90,D,90,D,90,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,2,D,2,D,2,D
20243,05800391,36,0,1,,A,,A,,A,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,199,D,199,D,199,D,,A,,A,2,1,D,2,D,2,D
20243,05800401,9,0,1,,A,,A,,A,1,D,2,D,,A,47,D,47,D,47,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,3,2,D,2,D,2,D
20243,05800431,10,0,1,,A,,A,,A,1,D,1,D,,A,76,E,75,E,76,E,103,E,105,E,103,E,,A,,A,,A,121,E,120,E,121,E,,A,,A,1,1,D,2,D,2,D
20243,05800441,19,0,1,0.30,D,,A,,A,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,195,D,195,D,195,D,,A,,A,2,1,D,2,D,2,D
20243,05800441,20,0,1,,A,,A,,A,1,D,1,D,,A,59,E,59,E,59,E,103,E,103,E,103,E,,A,,A,,A,,A,,A,,A,,A,,A,1,2,D,2,D,2,D
20243,05800471,16,0,1,,A,,A,,A,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,153,D,153,D,153,D,,A,,A,2,1,D,2,D,2,D
20243,05800471,17,0,1,,A,,A,,A,1,D,2,D,,A,35,D,35,D,35,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,2,D,2,D,2,D
20243,05800481,10,0,1,,A,,A,,A,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,96,D,96,D,96,D,,A,,A,2,1,D,2,D,2,D
20243,05800481,11,0,1,,A,,A,,A,1,D,2,D,,A,74,D,74,D,74,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,2,D,2,D,2,D
20243,05800561,26,0,1,,A,,A,,A,1,D,2,D,,A,50,D,50,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,2,D,2,D,2,D
20243,05800601,13,0,1,,A,,A,,A,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,192,D,192,D,192,D,,A,,A,2,1,D,2,D,2,D
