QYEAR,NEWID,SEQNO,ALCNO,REC_ORIG,LSDNUM,LSDNUM_,LSDCODE,LSDCODE_,MODELYR,MODELYR_,PRCBSNSZ,PRCB_NSZ,NUMPAY,NUMPAY_,PMTMONTH,PMTM_NTH,PAYEXPX,PAYEXPX_,PAYTIME,PAYTIME_,EMPLYEXP,EMPL_EXP,TRADEEXP,TRAD_EXP,DOWNEXP,DOWNEXP_,DNEMPEXP,DNEM_EXP,LSDENDMO,LSDE_DMO,QADPMT1X,QADP_T1X,QADPMT2X,QADP_T2X,QADPMT3X,QADP_T3X,QEXTRA1X,QEXT_A1X,QEXTRA2X,QEXT_A2X,QEXTRA3X,QEXT_A3X,QADDOWNX,QADD_WNX,QADFEEX,QADFEEX_,LSD__AKE,LSDENDYR,LSDE_DYR,PMTYEAR,PMTYEAR_,LSD_MAKE
20244,05856211,13,0,1,02,D,105,D,2025,D,,A,36,D,09,D,549,D,3,D,,A,,A,,A,,A,,A,549,D,549,D,549,D,,A,,A,,A,,A,,A,A,,A,2024,D,
20244,05858371,19,0,1,01,D,105,D,2024,D,,A,24,D,11,D,152,D,3,D,,A,,A,,A,,A,,A,,A,,A,152,D,,A,,A,,A,,A,,A,A,,A,2024,D,
20244,05860861,20,0,1,01,D,105,D,2024,D,,A,36,D,10,D,575,D,3,D,,A,,A,4500,D,,A,,A,,A,575,D,575,D,,A,,A,,A,4500,D,,A,A,,A,2024,D,
20244,05862381,12,0,1,01,D,105,D,2024,D,,A,36,D,01,D,297,D,3,D,,A,5000,D,,A,,A,,A,297,D,297,D,297,D,,A,,A,,A,,A,,A,A,,A,2024,D,
20244,05863491,19,0,1,01,D,105,D,2024,D,,A,36,D,04,D,518,D,3,D,,A,22000,D,,A,,A,,A,518,D,518,D,518,D,,A,,A,,A,,A,,A,A,,A,2024,D,
20244,05863661,14,0,1,01,D,105,D,2024,D,.75,D,36,D,10,D,826,D,3,D,,A,1000,D,7500,D,,A,,A,826,D,826,D,826,D,,A,,A,,A,7500,D,,A,A,,A,2023,D,
20244,05865371,12,0,1,01,D,105,D,2024,D,,A,36,D,06,D,501,D,3,D,,A,,A,,A,,A,,A,501,D,501,D,501,D,,A,,A,,A,,A,,A,A,,A,2024,D,
20251,05654624,11,0,5,01,D,105,D,2019,D,,A,28,D,04,D,550,D,3,D,,A,600,D,1000,D,,A,,A,550,D,550,D,550,D,,A,,A,,A,1000,D,,A,A,,A,2023,D,
20251,05655684,25,0,5,01,D,105,D,,C,,A,,C,03,F,445,D,,C,,A,,A,,A,,A,,A,445,D,445,D,445,D,,A,,A,,A,,A,,A,A,,A,2021,F,
20251,05655684,26,0,5,02,D,105,D,,C,,A,,C,03,F,500,D,,C,,A,,A,,A,,A,,A,500,D,500,D,500,D,,A,,A,,A,,A,,A,A,,A,2022,F,
20251,05656114,24,0,5,01,D,105,D,2024,D,,A,36,D,04,D,180,D,3,D,,A,800,D,5000,D,,A,,A,180,D,180,D,180,D,6,D,6,D,6,D,5000,D,,A,A,,A,2024,D,
20251,05656114,25,0,5,02,D,105,D,2023,D,,A,36,D,09,D,350,D,3,D,,A,,A,5000,D,,A,,A,350,D,350,D,350,D,,A,,A,,A,5000,D,,A,A,,A,2023,D,
20251,05656174,29,0,5,02,D,105,D,2024,D,,A,36,D,09,D,355,D,3,D,,A,,A,,A,,A,,A,355,D,355,D,355,D,,A,,A,,A,,A,,A,A,,A,2024,D,
20251,05657104,27,0,5,01,D,105,D,2022,D,,A,36,D,01,D,397,D,3,D,,A,,A,3000,D,,A,,A,397,D,397,D,397,D,,A,,A,,A,3000,D,,A,A,,A,2023,D,
20251,05657184,21,0,1,01,D,105,D,2024,D,,A,36,D,12,D,490,D,3,D,,A,,A,5000,D,,A,,A,,A,,A,490,D,,A,,A,,A,5000,D,,A,A,,A,2024,D,
20251,05657974,27,0,5,01,D,105,D,2022,D,,A,36,D,02,D,485,D,3,D,,A,,A,,A,,A,,A,485,D,485,D,485,D,,A,,A,,A,,A,,A,A,,A,2022,D,
20251,05658114,22,0,5,01,D,105,D,2024,D,,A,36,D,12,D,450,D,3,D,,A,,C,2500,D,,A,,A,450,D,450,D,450,D,,A,,A,,A,2500,D,,A,A,,A,2023,D,
20251,05658114,23,0,5,02,D,105,D,2023,D,,A,36,D,12,D,370,D,3,D,,A,,C,2000,D,,A,,A,370,D,370,D,370,D,,A,,A,,A,2000,D,,A,A,,A,2023,D,
20251,05658644,14,0,5,01,D,105,D,2021,D,,A,36,D,03,D,600,D,3,D,,A,,C,,A,,A,10,D,600,D,,A,,A,,A,,A,,A,,A,,A,A,,A,2021,D,
20251,05658644,15,0,1,02,D,105,D,2024,D,,A,36,D,11,D,600,D,3,D,,A,,A,,A,,A,,A,,A,600,D,600,D,,A,,A,,A,,A,,A,A,,A,2024,D,
20251,05661584,15,0,5,01,D,105,D,2023,D,,A,36,D,01,D,627,D,3,D,,A,,A,303,D,,A,,A,627,D,627,D,627,D,,A,,A,,A,303,D,,A,A,,A,2024,D,
20251,05661994,22,0,5,01,D,105,D,2024,D,,A,48,D,11,D,550,D,3,D,,A,3000,D,2500,D,,A,,A,,A,550,D,550,D,,A,,A,,A,2500,D,,A,A,,A,2024,D,
20251,05664744,29,0,5,01,D,105,D,2023,D,,A,36,D,07,D,304,D,3,D,,A,,A,5000,D,,A,,A,304,D,304,D,304,D,,A,,A,,A,5000,D,,A,A,,A,2023,D,
20251,05664804,11,0,1,01,D,105,D,2023,D,,A,,C,07,D,700,D,3,D,,A,,C,,A,,A,,A,700,D,700,D,700,D,,A,,A,,A,,A,,A,A,,A,2023,D,
20251,05665244,13,0,5,01,D,105,D,2024,D,,A,36,D,01,D,450,D,3,D,,A,,A,2500,D,,A,,A,450,D,450,D,450,D,,A,,A,,A,2500,D,,A,A,,A,2024,D,
20251,05668164,19,0,5,01,D,105,D,2024,D,,A,42,D,04,D,421,D,3,D,,A,,A,2000,D,,A,,A,421,D,421,D,421,D,,A,,A,,A,2000,D,,A,A,,A,2024,D,
20251,05668624,29,0,5,01,D,105,D,2025,D,,A,36,D,08,D,343,D,3,D,,A,,A,4000,D,,A,,A,343,D,343,D,343,D,,A,,A,,A,4000,D,,A,D,,A,2024,D,CHE
20251,05668864,21,0,1,01,D,105,D,2024,D,,A,36,D,01,D,476,D,3,D,,A,,A,,A,,A,,A,,A,,A,476,D,,A,,A,42,D,,A,,A,A,,A,2025,D,
20251,05671224,10,0,5,01,D,105,D,2024,D,,A,30,D,10,D,600,D,3,D,,A,,A,,A,,A,,A,600,D,600,D,600,D,,A,,A,,A,,A,,A,A,,A,2024,D,
20251,05672334,24,0,5,01,D,105,D,2025,D,,A,36,D,02,D,569,D,3,D,,A,5000,D,,A,,A,,A,569,D,569,D,569,D,,A,,A,,A,,A,,A,A,,A,2024,D,
20251,05672734,16,0,5,01,D,105,D,2024,D,,A,36,D,09,D,450,D,3,D,,A,20000,D,10000,D,,A,,A,450,D,450,D,450,D,,A,,A,,A,10000,D,,A,A,,A,2024,D,
20251,05672734,17,0,1,02,D,105,D,2024,D,,A,24,D,01,D,448,D,3,D,,A,,A,3000,D,,A,,A,,A,,A,448,D,,A,,A,20,D,3000,D,,A,A,,A,2025,D,
20251,05673224,23,0,5,01,D,105,D,2022,D,,A,,C,04,D,650,D,3,D,,A,,A,,C,,A,,A,650,D,650,D,650,D,,A,,A,,A,,B,,A,A,,A,2023,D,
20251,05674864,15,0,5,01,D,105,D,2023,D,,A,39,D,08,D,377,D,3,D,,A,5000,D,4800,D,,A,,A,377,D,377,D,377,D,,A,,A,,A,4800,D,,A,A,,A,2023,D,
20251,05675964,25,0,1,01,D,105,D,2025,D,,A,24,D,11,D,276,D,3,D,,A,,A,6500,D,,A,,A,276,D,276,D,276,D,,A,,A,,A,6500,D,,A,A,,A,2024,D,
20251,05677404,19,0,5,01,D,105,D,2024,D,,A,36,D,09,D,1200,D,3,D,,A,,C,1200,D,,A,,A,1200,D,1200,D,1200,D,,A,,A,,A,1200,D,,A,A,,A,2024,D,
20251,05677414,24,0,5,01,D,105,D,2023,D,,A,24,D,09,D,554,D,3,D,,A,,A,2000,D,,A,,A,554,D,554,D,554,D,,A,,A,,A,2000,D,,A,A,,A,2023,D,
20251,05677414,25,0,5,02,D,105,D,2023,D,,A,24,D,01,D,408,D,3,D,,A,,A,2388,D,,A,11,D,408,D,,A,,A,,A,,A,,A,2388,D,,A,A,,A,2023,D,
20251,05677414,26,0,1,03,D,105,D,2025,D,,A,24,D,11,D,412,D,3,D,,A,,A,588,D,,A,,A,412,D,412,D,412,D,,A,,A,,A,588,D,,A,A,,A,2024,D,
20251,05679164,11,0,5,01,D,105,D,2023,D,,A,39,D,09,F,249,D,3,D,,A,,A,3000,D,,A,,A,249,D,249,D,249,D,,A,,A,,A,3000,D,,A,A,,A,2022,D,
20251,05679844,19,0,5,01,D,105,D,2023,D,,A,36,D,01,D,674,D,3,D,,A,,A,,A,,A,,A,674,D,674,D,674,D,,A,,A,,A,,A,,A,A,,A,2023,D,
20251,05681714,28,0,5,01,D,105,D,2024,D,,A,36,D,07,D,540,D,3,D,,A,,A,,A,,A,,A,540,D,540,D,540,D,,A,,A,,A,,A,,A,A,,A,2024,D,
20251,05681884,12,0,5,01,D,105,D,2024,D,,A,24,D,12,D,307,D,3,D,,A,,A,2000,D,,A,,A,307,D,307,D,307,D,,A,,A,,A,2000,D,,A,A,,A,2023,D,
20251,05683494,23,0,5,01,D,105,D,2024,D,,A,36,D,01,D,1400,D,3,D,,A,,A,5000,D,,A,,A,1400,D,1400,D,1400,D,,A,,A,,A,5000,D,,A,A,,A,2024,D,
20251,05684064,23,0,5,01,D,105,D,2023,D,,A,36,D,11,D,399,D,3,D,,A,,A,3000,D,,A,,A,399,D,399,D,399,D,,A,,A,,A,3000,D,,A,A,,A,2023,D,
20251,05684114,15,0,5,01,D,105,D,2022,D,,A,24,D,06,D,299,D,3,D,,A,,A,,A,,A,,A,299,D,299,D,299,D,,A,,A,,A,,A,,A,A,,A,2024,D,
20251,05685244,15,0,5,01,D,105,D,2023,D,,A,36,D,09,D,1700,D,3,D,,A,,A,2500,D,,A,,A,1700,D,1700,D,1700,D,,A,,A,,A,2500,D,,A,A,,A,2023,D,
20251,05685364,15,0,5,01,D,105,D,2023,D,,A,,C,11,F,725,D,3,D,,A,,A,,A,,A,,A,725,D,725,D,725,D,,A,,A,,A,,A,,A,A,,A,2022,D,
20251,05685724,20,0,5,02,D,105,D,2024,D,,A,24,D,09,D,360,D,3,D,,A,,A,,A,,A,,A,360,D,360,D,360,D,,A,,A,,A,,A,,A,A,,A,2024,D,
20251,05686594,25,0,5,01,D,105,D,2024,D,,A,24,D,06,D,189,D,3,D,,A,,A,2000,D,,A,,A,189,D,189,D,189,D,,A,,A,,A,2000,D,,A,A,,A,2024,D,
20251,05687524,20,0,5,01,D,105,D,2025,D,,A,36,D,12,D,600,D,3,D,,A,2500,D,,A,,A,,A,600,D,600,D,600,D,40,D,40,D,40,D,,A,,A,A,,A,2024,D,
20251,05688304,24,0,5,01,D,105,D,2023,D,,A,36,D,11,D,784,D,3,D,,A,,C,3000,D,,A,,A,784,D,784,D,784,D,50,D,50,D,50,D,3000,D,,A,A,,A,2022,D,
20251,05688464,8,0,5,01,D,105,D,2023,D,,A,36,D,04,D,642,D,3,D,,A,,A,,A,,A,,A,642,D,642,D,642,D,,A,,A,,A,,A,,A,A,,A,2022,D,
20251,05688514,12,0,5,01,D,105,D,2022,D,,A,36,D,05,D,300,D,3,D,,A,,A,,A,,A,02,D,300,D,300,D,300,D,,A,,A,,A,,A,,A,A,,A,2022,D,
20251,05798193,18,0,5,01,D,105,D,2022,D,,A,36,D,03,F,260,D,3,D,,A,4000,D,,A,,A,12,D,260,D,260,D,260,D,,A,,A,,A,,A,,A,A,,A,2022,D,
20251,05798193,19,0,1,02,D,105,D,2024,D,,A,36,D,04,D,273,D,3,D,,A,1000,D,100,D,,A,,A,273,D,273,D,273,D,,A,,A,,A,100,D,,A,A,,A,2024,D,
20251,05798763,23,0,5,01,D,105,D,2024,D,,A,36,D,12,D,420,D,3,D,,A,,A,4000,D,,A,,A,420,D,420,D,420,D,,A,,A,,A,4000,D,,A,A,,A,2023,D,
20251,05798843,29,0,5,02,D,105,D,2024,D,,A,36,D,10,D,539,D,3,D,,A,,A,,A,,A,,A,539,D,539,D,539,D,17,D,17,D,17,D,,A,,A,A,,A,2024,D,
20251,05799203,10,0,5,01,D,105,D,2023,D,,A,36,D,02,D,570,D,3,D,,A,,A,,C,,A,,A,570,D,570,D,570,D,,A,,A,,A,,B,,A,A,,A,2023,D,
20251,05801863,11,0,1,01,D,105,D,2024,D,,A,36,D,10,D,705,D,3,D,,A,,A,1000,D,,A,,A,705,D,705,D,705,D,,A,,A,,A,1000,D,,A,A,,A,2024,D,
20251,05802323,8,0,5,01,D,105,D,,C,,A,,C,08,F,,C,,C,,A,,C,,A,,A,,A,312,F,312,F,312,F,,A,,A,,A,,A,,A,A,,A,2024,F,
20251,05802933,36,0,1,01,D,105,D,2025,D,,A,36,D,11,D,770,D,3,D,,A,12500,D,,A,,A,,A,,A,770,D,770,D,,A,,A,,A,,A,,A,A,,A,2024,D,
20251,05802933,37,0,1,02,D,105,D,2024,D,,A,24,D,11,D,0,D,3,D,,A,3000,D,15600,D,,A,,A,,A,,A,,A,,A,,A,,A,15600,D,,A,A,,A,2024,D,
20251,05803863,24,0,1,01,D,105,D,2024,D,,A,36,D,01,D,434,D,3,D,,A,,A,9000,D,,A,,A,,A,,A,,A,,A,,A,,A,9000,D,,A,A,,A,2025,D,
20251,05804704,13,0,1,01,D,105,D,2025,D,,A,36,D,10,D,550,D,3,D,,A,,A,,A,,A,,A,550,D,550,D,550,D,,A,,A,,A,,A,,A,A,,A,2024,D,
20251,05805533,29,0,5,01,D,105,D,2024,D,,A,24,D,10,D,219,D,3,D,,A,,A,4000,D,,A,,A,219,D,219,D,219,D,,A,,A,,A,4000,D,,A,A,,A,2024,D,
20251,05806353,18,0,5,01,D,105,D,2024,D,,A,36,D,11,D,208,D,3,D,,A,,A,,A,,A,,A,208,D,208,D,208,D,,A,,A,,A,,A,,A,A,,A,2023,D,
20251,05808553,32,0,5,01,D,105,D,2023,D,,A,24,D,01,D,410,D,3,D,,A,,A,,A,,A,,A,410,D,410,D,410,D,,A,,A,,A,,A,,A,A,,A,2023,D,
20251,05809643,15,0,1,01,D,105,D,2024,D,,A,36,D,12,D,460,D,3,D,,A,,A,3000,D,,A,,A,,A,460,D,460,D,,A,,A,,A,3000,D,,A,A,,A,2024,D,
20251,05811003,20,0,5,01,D,105,D,2023,D,,A,19,D,01,D,,C,3,D,,A,,A,,C,,A,,A,450,F,450,F,450,F,,A,,A,,A,,B,,A,A,,A,2023,D,
20251,05811163,12,0,5,01,D,105,D,2023,D,,A,36,D,06,D,467,D,3,D,,A,,A,2300,D,,A,,A,467,D,467,D,467,D,,A,,A,,A,2300,D,,A,A,,A,2023,D,
20251,05811663,23,0,5,01,D,105,D,2023,D,,A,36,D,08,D,715,D,3,D,,A,,A,,C,,A,,A,715,D,715,D,715,D,,A,,A,,A,,B,,A,A,,A,2023,D,
20251,05812243,21,0,5,02,D,105,D,2024,D,,A,36,D,09,D,670,D,3,D,,A,,A,5000,D,,A,,A,670,D,670,D,670,D,,A,,A,,A,5000,D,,A,A,,A,2024,D,
20251,05813143,17,0,5,01,D,105,D,2024,D,,A,36,D,07,D,246,D,3,D,,A,16000,D,,A,,A,,A,246,D,246,D,246,D,6,D,6,D,6,D,,A,,A,A,,A,2024,D,
20251,05813853,28,0,5,01,D,105,D,2021,D,,A,36,D,07,D,304,D,3,D,,A,,A,2500,D,,A,01,D,304,D,304,D,304,D,,A,,A,,A,2500,D,,A,A,,A,2021,D,
20251,05814343,18,0,5,01,D,105,D,2024,D,,A,36,D,08,D,400,D,3,D,,A,1000,D,3000,D,,A,,A,400,D,400,D,400,D,,A,,A,,A,3000,D,,A,A,,A,2024,D,
20251,05814343,19,0,5,02,D,105,D,2022,D,,A,36,D,07,D,396,D,3,D,396,D,,A,,A,,A,,A,0,D,0,D,0,D,,A,,A,,A,,A,,A,A,,A,2022,D,
20251,05815343,28,0,5,01,D,105,D,2024,D,,A,36,D,11,D,406,D,3,D,,A,,A,5000,D,,A,,A,406,D,406,D,406,D,20,D,20,D,20,D,5000,D,,A,A,,A,2023,D,
20251,05815853,17,0,5,01,D,105,D,2022,D,,A,36,D,09,D,375,D,3,D,,A,,A,1500,D,,A,,A,375,D,375,D,375,D,,A,,A,,A,1500,D,,A,A,,A,2022,D,
20251,05815853,18,0,5,02,D,105,D,2022,D,,A,36,D,09,D,375,D,3,D,,A,,A,1500,D,,A,,A,375,D,375,D,375,D,,A,,A,,A,1500,D,,A,A,,A,2022,D,
20251,05816383,12,0,5,01,D,105,D,2024,D,,A,36,D,04,D,312,D,3,D,,A,,A,4500,D,,A,,A,312,D,312,D,312,D,,A,,A,,A,4500,D,,A,A,,A,2024,D,
20251,05818063,21,0,5,02,D,105,D,2024,D,,A,24,D,08,D,238,D,3,D,,A,,A,2500,D,,A,,A,238,D,238,D,238,D,,A,,A,,A,2500,D,,A,A,,A,2024,D,
20251,05818443,21,0,5,01,D,105,D,2024,D,,A,12,D,04,D,345,D,3,D,,A,,A,,A,,A,,A,345,D,345,D,345,D,,A,,A,,A,,A,,A,A,,A,2024,D,
20251,05818683,14,0,5,01,D,105,D,2022,D,,A,,C,01,D,456,D,3,D,,A,,A,900,D,,A,,A,456,D,456,D,456,D,,A,,A,,A,900,D,,A,A,,A,2023,D,
20251,05820393,13,0,5,01,D,105,D,2024,D,,A,36,D,07,D,685,D,3,D,,C,,A,3200,D,,A,,A,343,D,343,D,343,D,,A,,A,,A,3200,D,,A,A,,A,2024,D,
20251,05820393,14,0,5,02,D,105,D,2022,D,,A,48,D,03,D,385,D,3,D,,A,,A,2500,D,,A,,A,385,D,385,D,385,D,,A,,A,,A,2500,D,,A,A,,A,2022,D,
20251,05820453,10,0,5,01,D,105,D,2020,D,,A,48,D,09,D,220,D,3,D,,A,,A,2200,D,,A,,A,220,D,220,D,220,D,,A,,A,,A,2200,D,,A,A,,A,2020,D,
20251,05822083,11,0,5,01,D,105,D,2024,D,,A,60,D,08,D,570,D,3,D,,A,,A,,A,,A,,A,570,D,570,D,570,D,,A,,A,,A,,A,,A,A,,A,2024,D,
20251,05822163,19,0,5,01,D,105,D,2024,D,,A,36,D,09,D,177,D,3,D,,A,,A,1600,D,,A,,A,177,D,177,D,177,D,,A,,A,,A,1600,D,,A,A,,A,2024,D,
20251,05822593,13,0,5,01,D,105,D,2024,D,,A,,C,07,D,630,D,3,D,,A,,A,5000,D,,A,,A,630,D,630,D,630,D,,A,,A,,A,5000,D,,A,A,,A,2024,D,
20251,05822633,22,0,1,01,D,105,D,2022,D,.80,D,39,D,02,D,450,D,3,D,,A,,A,,A,,A,,A,450,D,450,D,450,D,,A,,A,,A,,A,,A,A,,A,2022,D,
20251,05824043,10,0,5,01,D,105,D,2021,D,,A,48,D,03,D,700,D,3,D,,A,,A,,A,,A,01,D,700,D,700,D,700,D,,A,,A,,A,,A,,A,A,,A,2021,D,
20251,05824043,11,0,1,02,D,105,D,2025,D,,A,24,D,01,D,842,D,3,D,,A,,A,750,D,,A,,A,,A,842,D,842,D,,A,,A,,A,750,D,,A,A,,A,2025,D,
20251,05824163,16,0,5,01,D,105,D,2025,D,,A,36,D,11,D,500,D,3,D,,A,,A,,A,,A,,A,500,D,500,D,500,D,,A,,A,,A,,A,,A,A,,A,2024,D,
20251,05824753,14,0,5,01,D,105,D,2022,D,,A,36,D,11,D,510,D,3,D,,A,,C,,A,,A,,A,510,D,510,D,510,D,,A,,A,,A,,A,,A,A,,A,2022,D,
20251,05825073,11,0,5,01,D,105,D,2022,D,,A,24,D,03,D,224,D,3,D,,A,,A,3000,D,,A,,A,224,D,224,D,224,D,,A,,A,,A,3000,D,,A,A,,A,2023,D,
20251,05826913,32,0,5,01,D,105,D,2022,D,,A,36,D,01,D,1600,D,3,D,,A,,A,,A,,A,,A,1600,D,1600,D,1600,D,,A,,A,,A,,A,,A,A,,A,2022,D,
20251,05827323,43,0,5,01,D,105,D,2022,D,,A,36,D,05,D,620,D,3,D,,A,,C,,A,,A,,A,620,D,620,D,620,D,,A,,A,,A,,A,,A,A,,A,2022,D,
20251,05827803,26,0,1,01,D,105,D,2024,D,,A,24,D,02,D,823,D,3,D,,A,,A,,A,,A,,A,,A,,A,823,D,,A,,A,,A,,A,,A,A,,A,2025,D,
20251,05828783,27,0,5,01,D,105,D,2025,D,,A,48,D,10,D,658,D,3,D,,A,12000,D,,A,,A,,A,658,D,658,D,658,D,48,D,48,D,48,D,,A,,A,A,,A,2024,D,
20251,05829803,17,0,5,01,D,105,D,2024,D,,A,36,D,08,D,400,D,3,D,,A,,A,5000,D,,A,,A,400,D,400,D,400,D,,A,,A,,A,5000,D,,A,A,,A,2023,D,
20251,05832932,20,0,5,01,D,105,D,2024,D,,A,36,D,07,D,350,D,3,D,,A,,A,4800,D,,A,,A,350,D,350,D,350,D,,A,,A,,A,4800,D,,A,A,,A,2024,D,
20251,05834482,12,0,5,01,D,105,D,2021,D,,A,36,D,05,D,380,D,3,D,,A,,A,,A,,A,,A,380,D,380,D,380,D,,A,,A,,A,,A,,A,A,,A,2021,D,
20251,05834532,20,0,5,01,D,105,D,2023,D,,A,36,D,06,D,380,D,3,D,,A,,A,,A,,A,,A,380,D,380,D,380,D,,A,,A,,A,,A,,A,A,,A,2023,D,
20251,05836372,18,0,1,01,D,105,D,2022,D,,A,39,D,12,D,340,D,3,D,,A,,A,,A,,A,,A,340,D,340,D,340,D,,A,,A,,A,,A,,A,A,,A,2021,D,
20251,05836372,19,0,1,02,D,105,D,2024,D,,A,39,D,12,D,449,D,3,D,,A,,A,,A,,A,,A,,A,,A,449,D,,A,,A,,A,,A,,A,A,,A,2024,D,
20251,05836852,11,0,5,01,D,105,D,2024,D,,A,36,D,01,D,1198,D,3,D,,A,,A,4000,D,,A,,A,1198,D,1198,D,1198,D,,A,,A,,A,4000,D,,A,A,,A,2023,D,
20251,05838472,10,0,1,01,D,105,D,2022,D,,A,36,D,10,F,250,D,3,D,,A,,A,2000,D,,A,,A,250,D,250,D,250,D,,A,,A,,A,2000,D,,A,A,,A,2022,D,
20251,05838952,23,0,5,01,D,105,D,2023,D,.30,D,60,D,09,D,400,D,3,D,,A,8000,D,,A,,A,,A,400,D,400,D,400,D,,A,,A,,A,,A,,A,A,,A,2024,D,
20251,05839702,14,0,5,01,D,105,D,2023,D,,A,36,D,01,F,690,D,3,D,,A,,A,,A,,A,,A,690,D,690,D,690,D,,A,,A,,A,,A,,A,A,,A,2023,D,
20251,05839922,17,0,5,01,D,105,D,2022,D,,A,36,D,03,D,519,D,3,D,,A,,A,6000,D,,A,12,D,519,D,519,D,519,D,,A,,A,,A,6000,D,,A,A,,A,2022,D,
20251,05839922,18,0,1,02,D,105,D,2025,D,,A,36,D,01,D,466,D,3,D,,A,,A,2000,D,,A,,A,,A,,A,,A,,A,,A,,A,2000,D,,A,A,,A,2025,D,
20251,05841752,14,0,5,01,D,105,D,2023,D,,A,39,D,03,D,634,D,3,D,,A,,A,2000,D,,A,,A,634,D,634,D,634,D,,A,,A,,A,2000,D,,A,A,,A,2023,D,
20251,05843372,18,0,5,01,D,105,D,2021,D,,A,48,D,05,D,600,D,3,D,125,D,10000,D,,A,,A,,A,475,D,475,D,475,D,,A,,A,,A,,A,,A,A,,A,2021,D,
20251,05844312,33,0,1,01,D,105,D,2025,D,,A,36,D,01,D,530,D,3,D,,A,,A,6000,D,,A,,A,,A,,A,530,D,,A,,A,,A,6000,D,,A,A,,A,2025,D,
20251,05844502,9,0,1,01,D,105,D,2024,D,,A,24,D,02,D,399,D,3,D,,A,,A,1300,D,,A,,A,,A,,A,,A,,A,,A,,A,1300,D,,A,A,,A,2025,D,
20251,05848014,15,0,1,01,D,105,D,2024,D,,A,36,D,01,D,600,D,3,D,,A,24000,F,5000,D,,A,,A,,A,,A,600,D,,A,,A,,A,5000,D,,A,A,,A,2025,D,
20251,05849342,15,0,5,01,D,105,D,2021,D,,A,36,D,12,D,324,D,3,D,,A,,A,,C,,A,01,D,324,D,324,D,324,D,,A,,A,,A,,B,,A,A,,A,2022,D,
20251,05849412,23,0,5,01,D,105,D,2023,D,,A,42,D,11,F,752,D,3,D,,A,,C,7000,D,,A,,A,752,D,752,D,752,D,,A,,A,,A,7000,D,,A,A,,A,2022,D,
20251,05852682,16,0,5,01,D,105,D,2024,D,,A,27,D,07,D,429,D,3,D,,A,,A,10000,D,,A,,A,429,D,429,D,429,D,,A,,A,,A,10000,D,,A,A,,A,2024,D,
20251,05853432,15,0,5,01,D,105,D,2024,D,,A,36,D,11,D,,C,3,D,,A,5000,F,1000,D,,A,,A,519,F,519,F,519,F,,A,,A,,A,1000,D,,A,A,,A,2024,D,
20251,05855672,15,0,1,01,D,105,D,2022,D,,A,36,D,09,D,879,D,3,D,,A,,A,,A,,A,,A,879,D,879,D,879,D,,A,,A,,A,,A,,A,A,,A,2022,D,
20251,05855862,14,0,5,01,D,105,D,2023,D,,A,36,D,06,D,300,D,3,D,,A,,A,,A,,A,,A,300,D,300,D,300,D,,A,,A,,A,,A,,A,A,,A,2023,D,
20251,05855912,37,0,5,01,D,105,D,2022,D,,A,36,D,02,D,,C,3,D,,A,,C,,C,,A,02,D,580,F,580,F,580,F,,A,,A,,A,,B,300,D,A,,A,2023,D,
20251,05855912,38,0,5,02,D,105,D,2023,D,,A,39,D,05,D,,C,3,D,,A,,C,,A,,A,,A,690,F,690,F,690,F,,A,,A,,A,,A,,A,A,,A,2023,D,
20251,05855912,39,0,1,03,D,105,D,2025,D,,A,48,D,02,D,925,D,3,D,,A,5000,F,3000,D,,A,,A,,A,,A,925,D,,A,,A,,A,3000,D,,A,A,,A,2025,D,
20251,05856212,12,0,5,01,D,105,D,2025,D,,A,36,D,10,D,549,D,3,D,,A,,A,,A,,A,,A,549,D,549,D,549,D,,A,,A,,A,,A,,A,A,,A,2024,D,
20251,05856212,13,0,5,02,D,105,D,2025,D,,A,36,D,09,D,549,D,3,D,,A,,A,,A,,A,,A,549,D,549,D,549,D,,A,,A,,A,,A,,A,A,,A,2024,D,
20251,05857932,15,0,1,01,D,105,D,2025,D,,A,36,D,01,D,1100,D,3,D,,A,24000,D,,A,,A,,A,,A,1100,D,1100,D,,A,190,D,190,D,,A,,A,A,,A,2025,D,
20251,05862382,16,0,5,01,D,105,D,2024,D,,A,36,D,01,D,297,D,3,D,,A,5000,D,,A,,A,,A,297,D,297,D,297,D,,A,,A,,A,,A,,A,A,,A,2024,D,
20251,05863492,19,0,5,01,D,105,D,2024,D,,A,36,D,04,D,518,D,3,D,,A,22000,D,,A,,A,,A,518,D,518,D,518,D,,A,,A,,A,,A,,A,A,,A,2024,D,
20251,05863662,27,0,5,01,D,105,D,2024,D,.75,D,36,D,10,D,826,D,3,D,,A,1000,D,7500,D,,A,,A,826,D,826,D,826,D,,A,,A,,A,7500,D,,A,A,,A,2023,D,
20251,05896161,12,0,1,01,D,105,D,2023,D,,A,36,D,07,D,1332,D,3,D,,A,,A,10000,D,,A,,A,1332,D,1332,D,1332,D,,A,,A,,A,10000,D,,A,D,,A,2023,D,VOV
20251,05896621,7,0,1,01,D,105,D,2024,D,,A,36,D,01,D,390,D,3,D,,A,1500,D,2000,D,,A,,A,390,D,390,D,390,D,,A,,A,,A,2000,D,,A,A,,A,2024,D,
20251,05897611,13,0,1,01,D,105,D,2023,D,,A,36,D,01,D,580,D,3,D,,A,,A,,A,,A,,A,580,D,580,D,580,D,,A,,A,,A,,A,,A,A,,A,2024,D,
