QYEAR,NEWID,SEQNO,ALCNO,REC_ORIG,MISCCODE,MISC_ODE,MISCMO,MISCMO_,MISCGFTC,MISC_FTC,MISCEXPX,MISC_XPX,MISCDE1,MISCDE1_,MISCDE2,MISCDE2_,MISCDE3,MISCDE3_,MISCDE4,MISCDE4_,MISCDE5,MISCDE5_,MISCDE6,MISCDE6_,MISCDE7,MISCDE7_,MISCDE8,MISCDE8_,MISCDE9,MISPURCH,MISCDE9_
20243,05546104,14,0,1,240,D,06,D,1,D,300,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20243,05546144,11,0,1,260,D,04,D,1,D,1000,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20243,05546194,21,0,1,140,D,05,D,2,D,90,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20243,05546204,25,0,1,140,D,05,D,2,D,120,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20243,05546204,26,0,1,260,D,06,D,1,D,200,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20243,05546204,27,0,1,240,D,13,D,1,D,20,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20243,05546294,29,0,1,140,D,05,D,2,D,120,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20243,05546294,30,0,1,240,D,13,D,1,D,6,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20243,05546384,16,0,1,260,D,05,D,1,D,140,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20243,05546404,13,0,1,240,D,04,D,1,D,150,D,,A,,A,,A,,A,,A,,A,,A,,A,,2,A
20243,05546404,14,0,1,260,D,13,D,1,D,60,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20243,05546424,13,0,1,390,D,13,D,1,D,40,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20243,05546474,22,0,1,390,D,13,D,1,D,20,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20243,05546474,23,0,1,110,D,13,D,1,D,30,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20243,05546474,24,0,2,110,D,04,D,1,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20243,05546514,16,0,1,260,D,04,D,1,D,125,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20243,05546514,17,0,2,140,D,04,D,1,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20243,05546714,24,0,1,250,D,04,D,1,D,200,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20243,05546714,25,0,1,250,D,05,D,1,D,250,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20243,05546724,14,0,1,240,D,06,D,1,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20243,05546724,15,0,1,240,D,04,D,1,D,120,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20243,05546784,7,0,1,400,D,04,D,1,D,225,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20243,05546784,8,0,1,400,D,05,D,1,D,200,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20243,05546784,9,0,1,400,D,06,D,1,D,200,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20243,05546824,31,0,1,140,D,04,D,1,D,33,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20243,05546824,32,0,1,140,D,05,D,1,D,33,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20243,05546824,33,0,1,140,D,06,D,1,D,33,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20243,05546824,34,0,1,240,D,06,D,1,D,120,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20243,05546824,35,0,1,260,D,06,D,1,D,171,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20243,05546874,21,0,1,140,D,04,D,1,D,243,D,,A,,A,,A,,A,,A,,A,,A,,A,,2,A
20243,05546874,22,0,1,140,D,06,D,1,D,28,D,,A,,A,,A,,A,,A,,A,,A,,A,,2,A
20243,05546874,23,0,1,250,D,05,D,1,D,17,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20243,05546934,24,0,1,240,D,13,D,1,D,30,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20243,05546934,25,0,1,250,D,06,D,2,D,60,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20243,05546964,22,0,1,140,D,06,D,2,D,60,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20243,05546964,23,0,1,460,D,06,D,1,D,125,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20243,05547024,14,0,1,160,D,06,D,1,D,700,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20243,05547044,22,0,1,250,D,06,D,1,D,80,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20243,05547044,23,0,1,260,D,05,D,1,D,2700,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20243,05547054,23,0,1,390,D,13,D,1,D,72,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20243,05547264,23,0,1,140,D,05,D,1,D,120,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20243,05547264,24,0,1,260,D,05,D,1,D,150,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20243,05547264,25,0,1,250,D,04,D,1,D,150,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20243,05547304,21,0,1,140,D,05,D,1,D,250,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20243,05547304,22,0,1,380,D,04,D,1,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20243,05547304,23,0,1,260,D,06,D,1,D,300,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20243,05547314,23,0,1,140,D,05,D,1,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20243,05547324,18,0,1,140,D,06,D,2,D,38,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20243,05547324,19,0,2,160,D,04,D,1,D,278,D,,A,,A,,A,,A,,A,,A,,A,,A,,2,A
20243,05547344,16,0,1,340,D,05,D,1,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20243,05547344,17,0,1,250,D,05,D,1,D,250,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20243,05547384,35,0,1,140,D,04,D,1,D,95,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20243,05547384,36,0,1,330,D,06,D,1,D,60,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20243,05547384,37,0,1,240,D,13,D,1,D,120,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20243,05547384,38,0,1,260,D,06,D,1,D,675,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20243,05547384,39,0,1,260,D,05,D,1,D,300,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20243,05547384,40,0,1,260,D,06,D,1,D,600,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20243,05547384,41,0,1,410,D,04,D,1,D,925,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20243,05547384,42,0,1,410,D,04,D,1,D,482,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20243,05547384,43,0,1,410,D,06,D,1,D,354,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20243,05547404,21,0,1,160,D,04,D,1,D,125,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20243,05547404,22,0,1,140,D,04,D,1,D,200,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20243,05547434,28,0,1,340,D,05,D,1,D,80,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20243,05547434,29,0,1,260,D,06,D,1,D,800,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20243,05547434,30,0,1,240,D,13,D,1,D,235,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20243,05547504,27,0,1,140,D,13,D,1,D,350,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20243,05547504,28,0,1,160,D,04,D,1,D,250,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20243,05547504,29,0,1,380,D,05,D,1,D,98,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20243,05547504,30,0,1,260,D,13,D,1,D,250,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20243,05547514,20,0,1,390,D,13,D,1,D,10,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20243,05547514,21,0,1,240,D,06,D,1,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20243,05547514,22,0,1,260,D,06,D,1,D,187,D,,A,,A,,A,,A,,A,,A,,A,,A,,2,A
20243,05547514,23,0,2,160,D,04,D,1,D,200,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20243,05547614,20,0,1,330,D,05,D,2,D,40,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20243,05547614,21,0,1,240,D,13,D,1,D,30,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20243,05547694,11,0,1,140,D,05,D,1,D,35,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20243,05547694,12,0,1,140,D,06,D,1,D,40,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20243,05547694,13,0,1,240,D,13,D,1,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20243,05547694,14,0,1,250,D,04,D,1,D,80,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20243,05547694,15,0,1,250,D,06,D,1,D,80,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20243,05547694,16,0,1,260,D,04,D,1,D,750,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20243,05547694,17,0,1,260,D,06,D,1,D,300,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20243,05547694,18,0,2,160,D,04,D,1,D,350,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20243,05547694,19,0,2,240,D,04,D,1,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20243,05547714,12,0,2,330,D,04,D,1,D,40,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20243,05547734,15,0,1,260,D,06,D,1,D,60,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20243,05547794,22,0,1,160,D,06,D,1,D,630,D,,A,,A,,A,,A,,A,,A,,A,,A,,2,A
20243,05547794,23,0,1,260,D,04,D,1,D,400,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20243,05547794,24,0,1,250,D,04,D,1,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20243,05547854,9,0,1,140,D,06,D,1,D,55,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20243,05547894,14,0,1,390,D,13,D,1,D,40,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20243,05548074,12,0,1,330,D,05,D,2,D,25,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20243,05548074,13,0,1,330,D,04,D,1,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20243,05548304,14,0,1,240,D,05,D,1,D,45,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20243,05548304,15,0,1,240,D,05,D,1,D,60,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20243,05548344,11,0,1,140,D,04,D,1,D,22,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20243,05548354,27,0,1,140,D,05,D,1,D,45,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20243,05548414,11,0,1,140,D,05,D,1,D,60,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20243,05548464,20,0,1,250,D,13,D,1,D,300,D,,A,,A,,A,,A,,A,,A,,A,,A,,2,A
20243,05548604,9,0,1,140,D,05,D,1,D,7,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20243,05548694,18,0,1,140,D,05,D,1,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20243,05548694,19,0,1,380,D,13,D,1,D,60,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20243,05548734,41,0,1,140,D,06,D,1,D,40,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20243,05548734,42,0,1,250,D,05,D,1,D,140,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20243,05548734,43,0,1,260,D,04,D,1,D,20,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20243,05548774,25,0,1,390,D,13,D,1,D,10,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20243,05548814,17,0,1,140,D,05,D,1,D,400,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20243,05548844,14,0,1,330,D,04,D,1,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20243,05548844,15,0,1,240,D,13,D,1,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20243,05548904,32,0,1,380,D,06,D,1,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20243,05548964,38,0,1,140,D,04,D,1,D,9,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20243,05548964,39,0,1,360,D,04,D,1,D,3000,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20243,05548964,40,0,1,250,D,05,D,1,D,145,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20243,05548964,41,0,1,130,D,04,D,1,D,3400,D,,A,,A,,A,,A,,A,,A,,A,,A,,2,A
20243,05548964,42,0,1,420,D,04,D,1,D,3000,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20243,05548984,43,0,1,140,D,05,D,1,D,80,D,,A,,A,,A,,A,,A,,A,,A,,A,,2,A
20243,05548984,44,0,1,160,D,04,D,1,D,350,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20243,05548984,45,0,1,160,D,06,D,1,D,350,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20243,05548984,46,0,1,330,D,06,D,1,D,200,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20243,05548984,47,0,1,330,D,05,D,1,D,75,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20243,05548984,48,0,1,340,D,06,D,1,D,60,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20243,05548984,49,0,1,240,D,05,D,1,D,60,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20243,05548984,50,0,1,240,D,05,D,1,D,30,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20243,05549014,19,0,1,160,D,04,D,1,D,500,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20243,05549014,20,0,1,330,D,04,D,1,D,33,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20243,05549014,21,0,1,330,D,05,D,1,D,33,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20243,05549014,22,0,1,330,D,06,D,1,D,33,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20243,05549014,23,0,1,265,D,13,D,1,D,,H,240,D,250,D,260,D,,A,,A,,A,,A,,A,,,A
20243,05549014,23,1,1,240,D,13,D,1,D,53,E,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20243,05549014,23,2,1,250,D,13,D,1,D,110,E,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20243,05549014,23,3,1,260,D,13,D,1,D,220,E,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20243,05549014,24,0,2,160,D,04,D,1,D,1000,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20243,05549104,18,0,1,140,D,05,D,1,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20243,05549184,33,0,1,140,D,04,D,1,D,80,D,,A,,A,,A,,A,,A,,A,,A,,A,,2,A
20243,05549184,34,0,1,160,D,04,D,1,D,500,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20243,05549184,35,0,1,240,D,06,D,1,D,30,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20243,05549184,36,0,1,260,D,13,D,1,D,250,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20243,05549204,7,0,1,240,D,06,D,1,D,31,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20243,05549224,32,0,1,240,D,06,D,1,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20243,05549254,34,0,1,260,D,06,D,1,D,2000,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20243,05549274,23,0,1,140,D,13,D,1,D,20,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20243,05549274,24,0,1,250,D,05,D,1,D,30,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20243,05549274,25,0,1,240,D,13,D,1,D,40,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20243,05549304,12,0,1,140,D,13,D,1,D,20,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20243,05549314,22,0,1,140,D,04,D,1,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20243,05549314,23,0,1,160,D,04,D,1,D,1500,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20243,05549314,24,0,2,150,D,04,D,1,D,30,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20243,05549364,17,0,1,160,D,04,D,1,D,250,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20243,05549364,18,0,1,240,D,13,D,1,D,40,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20243,05549394,21,0,1,140,D,05,D,1,D,75,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20243,05549394,22,0,1,380,D,13,D,1,D,66,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20243,05549394,23,0,1,390,D,13,D,1,D,40,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20243,05549424,6,0,1,140,D,13,D,1,D,45,D,,A,,A,,A,,A,,A,,A,,A,,A,,2,A
20243,05549454,14,0,1,240,D,13,D,1,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20243,05549494,27,0,1,260,D,04,D,1,D,300,D,,A,,A,,A,,A,,A,,A,,A,,A,,2,A
20243,05549494,28,0,1,250,D,05,D,1,D,25,D,,A,,A,,A,,A,,A,,A,,A,,A,,2,A
20243,05549594,12,0,1,140,D,05,D,1,D,85,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20243,05549694,29,0,1,140,D,13,D,1,D,65,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20243,05549694,30,0,1,250,D,13,D,1,D,133,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20243,05549714,13,0,1,260,D,07,D,1,D,695,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20243,05549794,17,0,1,140,D,13,D,1,D,24,D,,A,,A,,A,,A,,A,,A,,A,,A,,2,A
20243,05549794,18,0,1,400,D,05,D,1,D,14,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20243,05549794,19,0,1,400,D,06,D,1,D,24,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20243,05549794,20,0,1,340,D,06,D,1,D,24,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20243,05549814,23,0,1,380,D,13,D,1,D,61,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20243,05549814,24,0,1,330,D,05,D,2,D,30,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20243,05549814,25,0,1,240,D,13,D,1,D,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20243,05549824,28,0,1,140,D,07,D,2,D,30,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20243,05549824,29,0,1,240,D,07,D,1,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20243,05549914,18,0,1,140,D,06,D,1,D,5,D,,A,,A,,A,,A,,A,,A,,A,,A,,2,A
20243,05549984,15,0,1,390,D,13,D,1,D,80,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20243,05549984,16,0,1,240,D,13,D,1,D,15,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20243,05550004,14,0,2,260,D,05,D,1,D,400,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20243,05550024,10,0,1,330,D,07,D,1,D,40,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20243,05550034,15,0,1,140,D,05,D,1,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20243,05550034,16,0,1,330,D,06,D,1,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,2,A
20243,05550144,26,0,1,140,D,06,D,1,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20243,05550144,27,0,1,460,D,07,D,1,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20243,05550144,28,0,1,250,D,06,D,1,D,225,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20243,05550144,29,0,1,260,D,07,D,1,D,388,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20243,05550324,12,0,1,390,D,13,D,1,D,10,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20243,05550324,13,0,1,240,D,13,D,1,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,1,A
20243,05550384,19,0,1,390,D,07,D,1,D,20,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20243,05550384,20,0,1,240,D,06,D,1,D,30,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20243,05550384,21,0,1,240,D,06,D,1,D,30,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20243,05550404,50,0,1,150,D,07,D,1,D,1000,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20243,05550404,51,0,1,330,D,07,D,1,D,95,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20243,05550404,52,0,1,330,D,07,D,1,D,363,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20243,05550404,53,0,2,140,D,05,D,1,D,18,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20243,05550404,54,0,2,330,D,05,D,1,D,168,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20243,05550444,11,0,1,240,D,13,D,1,D,150,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20243,05550574,13,0,1,390,D,13,D,1,D,25,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20243,05550594,23,0,1,140,D,05,D,1,D,15,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20243,05550594,24,0,1,140,D,06,D,1,D,15,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20243,05550604,26,0,1,240,D,06,D,1,D,40,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20243,05550604,27,0,1,250,D,07,D,1,D,70,D,,A,,A,,A,,A,,A,,A,,A,,A,,2,A
20243,05550604,28,0,2,390,D,05,D,1,D,48,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20243,05550644,16,0,1,140,D,05,D,1,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20243,05550644,17,0,1,240,D,05,D,1,D,51,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20243,05550654,28,0,1,140,D,06,D,2,D,111,D,,A,,A,,A,,A,,A,,A,,A,,A,,1,A
20243,05550654,29,0,1,340,D,05,D,1,D,16,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20243,05550654,30,0,1,260,D,06,D,1,D,1600,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20243,05550654,31,0,1,250,D,05,D,1,D,230,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20243,05550654,32,0,1,250,D,06,D,1,D,90,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20243,05550764,16,0,1,330,D,06,D,1,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20243,05550854,24,0,1,265,D,13,D,1,D,,H,250,D,240,D,,A,,A,,A,,A,,A,,A,,,A
20243,05550854,24,1,1,250,D,13,D,1,D,60,E,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20243,05550854,24,2,1,240,D,13,D,1,D,40,E,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20243,05550894,12,0,1,240,D,07,D,1,D,90,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20243,05551074,19,0,1,140,D,13,D,1,D,10,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20243,05551104,19,0,1,330,D,06,D,1,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20243,05551124,21,0,1,140,D,06,D,1,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,2,A
20243,05551124,22,0,1,265,D,06,D,1,D,,H,260,D,240,D,,A,,A,,A,,A,,A,,A,,,A
20243,05551124,22,1,1,260,D,06,D,1,D,780,E,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20243,05551124,22,2,1,240,D,06,D,1,D,220,E,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20243,05551124,23,0,1,250,D,13,D,1,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20243,05551134,12,0,1,360,D,06,D,1,D,20,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20243,05551134,13,0,1,380,D,13,D,1,D,40,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20243,05551154,19,0,1,330,D,05,D,1,D,300,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20243,05551154,20,0,1,330,D,06,D,1,D,300,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20243,05551154,21,0,1,330,D,07,D,1,D,300,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20243,05551154,22,0,1,340,D,05,D,1,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20243,05551154,23,0,1,340,D,06,D,1,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20243,05551154,24,0,1,340,D,07,D,1,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20243,05551154,25,0,1,460,D,07,D,1,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20243,05551334,23,0,1,140,D,07,D,1,D,5,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20243,05551334,24,0,1,240,D,07,D,1,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,2,A
20243,05551334,25,0,1,250,D,06,D,1,D,140,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20243,05551334,26,0,2,240,D,05,D,1,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,2,A
20243,05551444,27,0,1,140,D,06,D,1,D,40,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20243,05551444,28,0,1,140,D,07,D,1,D,40,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20243,05551444,29,0,1,250,D,05,D,1,D,25,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20243,05551444,30,0,1,240,D,13,D,1,D,20,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20243,05551444,31,0,2,420,D,05,D,1,D,150,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20243,05551564,17,0,1,140,D,07,D,2,D,30,D,,A,,A,,A,,A,,A,,A,,A,,A,,2,A
20243,05551564,18,0,1,240,D,13,D,1,D,15,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20243,05551564,19,0,1,240,D,13,D,1,D,30,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20243,05551564,20,0,1,260,D,07,D,1,D,180,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20243,05551574,21,0,1,140,D,13,D,1,D,20,D,,A,,A,,A,,A,,A,,A,,A,,A,,2,A
20243,05551574,22,0,1,380,D,13,D,1,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
