NEWID,SEQNO,ALCNO,ADLTCLOX,ADLT_LOX,CHLDCLOX,CHLD_LOX,CLOGFTX,CLOGFTX_,QYEAR,REC_STAT
05798701,4,0,700,D,,A,0,D,20243,1
05798731,3,0,200,D,500,D,0,D,20243,1
05798761,3,0,250,D,,A,0,D,20243,1
05798781,2,0,300,D,300,D,0,D,20243,1
05798841,1,0,195,D,,A,0,D,20243,1
05798881,1,0,600,D,,A,0,D,20243,1
05798901,2,0,2000,D,,A,0,D,20243,1
05798971,2,0,400,D,50,F,0,D,20243,1
05799041,1,0,0,D,,A,0,D,20243,1
05799071,8,0,56,D,,A,0,D,20243,1
05799101,1,0,0,D,,A,0,D,20243,1
05799141,3,0,50,D,,A,0,D,20243,1
05799151,1,0,30,D,,A,0,D,20243,1
05799161,4,0,1200,D,300,D,300,D,20243,1
05799181,1,0,0,D,,A,0,D,20243,1
05799191,1,0,20,D,,A,0,D,20243,1
05799201,4,0,150,D,200,D,0,D,20243,1
05799211,2,0,300,D,,A,0,D,20243,1
05799231,1,0,200,D,,A,100,D,20243,1
05799261,2,0,0,D,,A,0,D,20243,1
05799281,1,0,300,D,,A,0,D,20243,1
05799301,2,0,0,D,250,D,0,D,20243,1
05799312,1,0,0,D,,A,0,D,20243,1
05799321,1,0,200,D,,A,0,D,20243,1
05799331,2,0,1500,D,,A,0,D,20243,1
05799341,8,0,100,D,,A,0,D,20243,1
05799351,1,0,200,D,200,D,0,D,20243,1
05799381,1,0,20,D,5,D,0,D,20243,1
05799471,1,0,300,D,,A,0,D,20243,1
05799541,1,0,90,D,,A,0,D,20243,1
05799551,4,0,120,F,600,F,0,D,20243,1
05799621,1,0,70,D,,A,0,D,20243,1
05799741,1,0,0,D,,A,0,D,20243,1
05799761,3,0,300,D,,A,0,D,20243,1
05799851,1,0,0,D,,A,0,D,20243,1
05799871,1,0,75,D,,A,0,D,20243,1
05799921,2,0,1000,D,,A,0,D,20243,1
05799931,1,0,550,D,,A,0,D,20243,1
05799941,4,0,500,D,,A,100,D,20243,1
05799961,1,0,62,D,0,D,0,D,20243,1
05799971,4,0,400,D,,A,200,D,20243,1
05800051,2,0,230,D,,A,0,D,20243,1
05800061,2,0,0,D,,A,0,D,20243,1
05800071,5,0,100,D,,A,0,D,20243,1
05800081,4,0,60,D,,A,0,D,20243,1
05800091,1,0,0,D,200,D,0,D,20243,1
05800141,1,0,80,D,70,D,0,D,20243,1
05800151,1,0,46,D,,A,0,D,20243,1
05800171,1,0,0,D,100,D,0,D,20243,1
05800201,1,0,250,D,,A,0,D,20243,1
05800211,1,0,150,D,,A,0,D,20243,1
05800271,2,0,0,D,,A,0,D,20243,1
05800341,3,0,250,D,200,D,0,D,20243,1
05800351,1,0,0,D,0,D,0,D,20243,1
05800361,1,0,0,D,,A,0,D,20243,1
05800371,8,0,20,D,250,D,0,D,20243,1
05800391,3,0,15,D,,A,0,D,20243,1
05800401,2,0,200,D,,A,0,D,20243,1
05800431,1,0,500,D,,A,0,D,20243,1
05800441,2,0,0,D,,A,0,D,20243,1
05800471,2,0,250,D,,A,0,D,20243,1
05800481,1,0,0,D,,A,0,D,20243,1
05800561,1,0,200,D,,A,0,D,20243,1
05800601,1,0,165,D,,A,0,D,20243,1
05800621,1,0,200,D,0,D,0,D,20243,1
05800651,11,0,250,D,,A,0,D,20243,1
05800751,2,0,1500,D,,A,0,D,20243,1
05800761,14,0,461,D,,A,0,D,20243,1
05800773,2,0,1000,D,,A,0,D,20243,1
05800832,1,0,350,D,350,D,0,D,20243,1
05800851,1,0,250,D,,A,0,D,20243,1
05800871,1,0,0,D,0,D,0,D,20243,1
05800891,1,0,150,D,,A,0,D,20243,1
05800943,2,0,100,D,,A,0,D,20243,1
05801001,1,0,300,D,,A,0,D,20243,1
05801051,1,0,0,D,0,D,0,D,20243,1
05801061,1,0,50,D,,A,0,D,20243,1
05801081,1,0,0,D,0,D,0,D,20243,1
05801101,2,0,0,D,200,D,0,D,20243,1
05801111,2,0,0,D,100,D,0,D,20243,1
05801141,1,0,0,D,100,D,0,D,20243,1
05801151,1,0,300,D,,A,50,D,20243,1
05801161,2,0,0,D,,A,0,D,20243,1
05801171,1,0,50,D,,A,0,D,20243,1
05801221,1,0,600,D,,A,0,D,20243,1
05801231,2,0,220,D,,A,200,D,20243,1
05801271,1,0,200,D,220,D,0,D,20243,1
05801281,3,0,350,D,,A,0,D,20243,1
05801301,2,0,300,D,,A,0,D,20243,1
05801331,7,0,250,D,,A,0,D,20243,1
05801381,1,0,600,D,900,D,0,D,20243,1
05801411,4,0,500,D,600,D,0,D,20243,1
05801511,2,0,252,D,,A,0,D,20243,1
05801531,1,0,0,D,,A,0,D,20243,1
05801541,1,0,20,D,,A,0,D,20243,1
05801551,1,0,500,F,,A,0,D,20243,1
05801561,1,0,40,D,,A,60,D,20243,1
05801573,2,0,200,D,,A,0,D,20243,1
05801621,2,0,600,D,,A,0,D,20243,1
05801671,3,0,200,D,200,D,0,D,20243,1
05801681,1,0,60,D,,A,15,D,20243,1
05801741,3,0,2000,D,,A,0,D,20243,1
05801781,1,0,100,F,,A,0,D,20243,1
05801801,1,0,0,D,,A,0,D,20243,1
05801831,2,0,500,D,,A,600,D,20243,1
05801841,1,0,0,D,,A,0,D,20243,1
05801851,1,0,200,D,,A,0,D,20243,1
05801871,3,0,0,D,,A,0,D,20243,1
05801881,1,0,0,D,,A,0,D,20243,1
05801931,1,0,50,D,,A,0,D,20243,1
05801961,2,0,400,D,,A,100,D,20243,1
05802021,1,0,300,D,300,D,0,D,20243,1
05802041,5,0,103,D,188,D,0,D,20243,1
05802061,5,0,400,D,,A,400,D,20243,1
05802111,5,0,572,D,437,D,0,D,20243,1
05802181,2,0,0,D,,A,0,D,20243,1
05802211,3,0,200,D,,A,0,D,20243,1
05802221,1,0,0,D,,A,0,D,20243,1
05802251,1,0,80,D,,A,0,D,20243,1
05802281,1,0,0,D,,A,0,D,20243,1
05802301,2,0,250,D,,A,300,D,20243,1
05802311,1,0,200,D,,A,0,D,20243,1
05802321,1,0,100,D,100,D,150,D,20243,1
05802381,2,0,300,D,,A,0,D,20243,1
05802401,1,0,0,D,,A,0,D,20243,1
05802411,1,0,50,D,100,D,0,D,20243,1
05802431,11,0,500,D,,A,0,D,20243,1
05802451,1,0,100,D,,A,200,D,20243,1
05802491,3,0,300,D,,A,0,D,20243,1
05802501,3,0,500,D,250,D,400,D,20243,1
05802521,1,0,50,D,,A,25,D,20243,1
05802531,3,0,100,D,200,D,0,D,20243,1
05802541,1,0,200,D,100,D,0,D,20243,1
05802561,1,0,0,D,,A,0,D,20243,1
05802571,2,0,100,D,1000,D,0,D,20243,1
05802594,1,0,0,D,,A,0,D,20243,1
05802604,1,0,0,D,,A,0,D,20243,1
05802621,1,0,100,D,,A,0,D,20243,1
05802691,1,0,200,D,,A,0,D,20243,1
05802731,1,0,150,D,,A,0,D,20243,1
05802761,1,0,300,D,300,D,0,D,20243,1
05802791,2,0,700,D,,A,0,D,20243,1
05802811,1,0,200,D,100,D,0,D,20243,1
05802851,2,0,200,D,,A,0,D,20243,1
05802871,2,0,400,D,,A,0,D,20243,1
05802881,1,0,850,D,,A,0,D,20243,1
05802931,2,0,150,D,,A,0,D,20243,1
05802981,1,0,450,D,600,D,125,D,20243,1
05802991,1,0,220,D,,A,0,D,20243,1
05803021,3,0,300,D,,A,50,D,20243,1
05803041,9,0,400,D,700,D,0,D,20243,1
05803091,2,0,200,D,,A,0,D,20243,1
05803111,7,0,100,D,,A,0,D,20243,1
05803141,1,0,1500,D,500,D,0,D,20243,1
05803151,1,0,150,D,,A,0,D,20243,1
05803161,1,0,0,D,,A,0,D,20243,1
05803171,11,0,15,D,,A,0,D,20243,1
05803221,1,0,1,D,,A,0,D,20243,1
05803281,8,0,900,D,,A,100,D,20243,1
05803291,7,0,300,D,,A,25,D,20243,1
05803321,2,0,250,D,,A,0,D,20243,1
05803331,3,0,500,D,700,D,0,D,20243,1
05803341,4,0,200,D,,A,0,D,20243,1
05803371,1,0,150,D,600,D,0,D,20243,1
05803411,1,0,350,D,50,D,0,D,20243,1
05803421,2,0,0,D,,A,0,D,20243,1
05803451,2,0,150,D,300,D,0,D,20243,1
05803481,5,0,200,D,280,D,0,D,20243,1
05803501,1,0,0,D,0,D,0,D,20243,1
05803511,1,0,200,D,,A,0,D,20243,1
05803531,4,0,0,D,,A,0,D,20243,1
05803581,1,0,150,D,,A,0,D,20243,1
05803601,3,0,200,D,300,D,0,D,20243,1
05803611,1,0,120,D,,A,0,D,20243,1
05803621,1,0,0,D,,A,0,D,20243,1
05803651,3,0,90,D,,A,50,D,20243,1
05803691,2,0,0,D,,A,0,D,20243,1
05803711,1,0,0,D,,A,0,D,20243,1
05803791,4,0,10,D,,A,0,D,20243,1
05803851,1,0,150,D,,A,0,D,20243,1
05803861,2,0,300,D,200,D,0,D,20243,1
05803871,4,0,1000,D,0,D,0,D,20243,1
05803881,7,0,450,D,,A,0,D,20243,1
05803911,1,0,0,D,,A,50,D,20243,1
05803932,3,0,100,D,,A,0,D,20243,1
05803941,3,0,200,D,,A,0,D,20243,1
05803981,2,0,150,D,,A,0,D,20243,1
05804001,2,0,250,D,,A,110,D,20243,1
05804051,1,0,0,D,,A,0,D,20243,1
05804091,2,0,250,D,0,D,100,D,20243,1
05804101,1,0,200,D,,A,0,D,20243,1
05804141,2,0,100,D,,A,0,D,20243,1
05804191,4,0,200,D,,A,0,D,20243,1
05804221,2,0,0,D,20,D,0,D,20243,1
05804241,4,0,64,D,,A,0,D,20243,1
05804251,1,0,0,D,,A,0,D,20243,1
05804301,3,0,0,D,,A,0,D,20243,1
05804311,3,0,200,D,,A,100,D,20243,1
05804351,2,0,400,D,,A,0,D,20243,1
05804451,1,0,130,D,,A,0,D,20243,1
05804491,1,0,300,D,,A,120,D,20243,1
05804511,3,0,220,D,,A,0,D,20243,1
05804551,1,0,250,D,,A,0,D,20243,1
05804562,2,0,0,D,,A,0,D,20243,1
05804591,1,0,200,D,400,D,0,D,20243,1
05804621,8,0,500,D,,A,0,D,20243,1
05804661,1,0,0,D,,A,0,D,20243,1
05804691,5,0,2000,D,,A,0,D,20243,1
05804721,5,0,4000,D,1000,D,0,D,20243,1
05804731,3,0,0,D,,A,200,D,20243,1
05804751,1,0,400,D,,A,0,D,20243,1
05804761,3,0,300,D,,A,0,D,20243,1
05804791,1,0,0,D,0,D,0,D,20243,1
05804871,3,0,800,D,,A,0,D,20243,1
05804901,2,0,280,D,,A,0,D,20243,1
05804961,1,0,0,D,,A,150,D,20243,1
05804981,2,0,0,D,,A,0,D,20243,1
05804991,2,0,6000,D,,A,0,D,20243,1
05805021,2,0,2000,D,,A,0,D,20243,1
05805071,1,0,0,D,0,D,0,D,20243,1
05805101,1,0,0,D,,A,0,D,20243,1
05805141,2,0,25,D,,A,0,D,20243,1
05805161,1,0,100,F,,A,300,F,20243,1
05805191,1,0,0,D,,A,0,D,20243,1
05805211,1,0,185,D,,A,0,D,20243,1
05805281,1,0,0,D,,A,0,D,20243,1
05805291,1,0,300,D,300,D,0,D,20243,1
05805301,3,0,200,D,,A,0,D,20243,1
05805331,2,0,20,D,,A,0,D,20243,1
05805341,2,0,0,D,,A,0,D,20243,1
05805361,1,0,50,D,50,D,0,D,20243,1
05805391,2,0,0,D,,A,0,D,20243,1
05805411,3,0,550,D,,A,0,D,20243,1
05805421,3,0,400,D,,A,200,D,20243,1
05805481,2,0,200,D,,A,0,D,20243,1
05805501,1,0,0,D,,A,0,D,20243,1
05805521,3,0,50,D,50,D,0,D,20243,1
05805531,1,0,0,D,30,D,0,D,20243,1
05805541,2,0,300,D,400,D,0,D,20243,1
05805551,6,0,1000,D,300,D,0,D,20243,1
05805561,3,0,500,D,200,D,300,D,20243,1
05805571,1,0,150,F,,A,30,F,20243,1
05805591,2,0,0,D,,A,0,D,20243,1
05805611,17,0,1000,D,,A,300,D,20243,1
05805651,3,0,500,D,200,D,0,D,20243,1
05805671,3,0,200,D,,A,0,D,20243,1
05805701,1,0,0,D,,A,0,D,20243,1
05805731,1,0,80,D,,A,0,D,20243,1
05805751,6,0,200,D,50,D,0,D,20243,1
05805761,1,0,200,D,,A,0,D,20243,1
05805782,5,0,110,D,300,F,100,D,20243,1
05805791,1,0,400,F,,A,0,D,20243,1
05805811,1,0,0,D,,A,0,D,20243,1
05805851,6,0,650,D,,A,0,D,20243,1
05805861,2,0,202,D,,A,0,D,20243,1
05805871,1,0,10,D,,A,157,D,20243,1
05805901,1,0,100,D,,A,0,D,20243,1
05805911,1,0,32,D,,A,0,D,20243,1
05805931,6,0,3000,D,0,D,0,D,20243,1
05805971,3,0,126,D,,A,0,D,20243,1
05805981,3,0,300,D,200,D,0,D,20243,1
05806021,2,0,50,D,250,D,100,D,20243,1
05806031,1,0,200,D,,A,0,D,20243,1
05806081,1,0,0,D,,A,0,D,20243,1
05806091,1,0,0,D,,A,0,D,20243,1
05806121,1,0,200,D,,A,0,D,20243,1
05806151,1,0,75,D,,A,0,D,20243,1
05806171,1,0,0,D,195,D,0,D,20243,1
05806191,2,0,30,D,30,D,0,D,20243,1
05806201,3,0,470,D,240,D,0,D,20243,1
05806211,1,0,0,D,200,D,0,D,20243,1
05806281,1,0,415,D,,A,0,D,20243,1
05806291,1,0,50,D,,A,300,D,20243,1
05806371,2,0,60,D,0,D,0,D,20243,1
05806451,3,0,0,D,,A,0,D,20243,1
05806481,1,0,0,D,,A,0,D,20243,1
05806501,1,0,0,D,,A,0,D,20243,1
05806531,1,0,200,D,,A,0,D,20243,1
05806541,2,0,600,D,700,D,0,D,20243,1
05806581,6,0,50,D,0,D,40,D,20243,1
05806651,3,0,40,D,,A,0,D,20243,1
05806661,2,0,60,D,,A,60,D,20243,1
05806731,1,0,250,D,,A,0,D,20243,1
05806741,7,0,600,D,,A,0,D,20243,1
05806761,2,0,400,D,,A,100,D,20243,1
05806781,1,0,0,D,,A,0,D,20243,1
05806791,2,0,150,D,,A,0,D,20243,1
05806803,3,0,100,D,400,D,0,D,20243,1
05806821,3,0,15,D,,A,0,D,20243,1
05806841,2,0,350,D,,A,0,D,20243,1
05806921,1,0,0,D,0,D,0,D,20243,1
05806942,1,0,40,D,,A,0,D,20243,1
05806971,1,0,0,D,100,D,0,D,20243,1
05807001,1,0,0,D,200,D,0,D,20243,1
05807041,2,0,500,D,,A,75,D,20243,1
05807071,3,0,50,D,,A,0,D,20243,1
05807091,1,0,0,D,,A,0,D,20243,1
05807101,1,0,200,D,400,D,0,D,20243,1
05807161,2,0,0,D,200,D,0,D,20243,1
05807191,1,0,80,D,,A,0,D,20243,1
05807231,1,0,250,D,,A,0,D,20243,1
05807241,13,0,500,D,500,D,40,D,20243,1
05807261,1,0,30,D,,A,0,D,20243,1
05807271,3,0,400,D,,A,0,D,20243,1
05807301,4,0,300,D,,A,0,D,20243,1
05807321,1,0,30,D,,A,0,D,20243,1
05807333,1,0,100,D,200,D,0,D,20243,1
05807361,1,0,40,D,,A,0,D,20243,1
05807371,2,0,612,D,,A,127,D,20243,1
05807411,1,0,50,D,,A,0,D,20243,1
05807431,2,0,40,D,,A,0,D,20243,1
05807441,12,0,460,D,,A,0,D,20243,1
05807451,3,0,60,D,,A,0,D,20243,1
05807501,1,0,0,D,,A,0,D,20243,1
05807581,6,0,350,D,100,D,40,D,20243,1
05807651,1,0,600,D,,A,0,D,20243,1
05807681,2,0,0,D,,A,0,D,20243,1
05807691,1,0,0,D,400,D,0,D,20243,1
05807701,3,0,200,D,,A,0,D,20243,1
05807721,7,0,0,D,,A,0,D,20243,1
05807731,3,0,0,D,,A,0,D,20243,1
05807764,3,0,0,D,400,D,0,D,20243,1
05807791,3,0,100,D,,A,0,D,20243,1
05807801,2,0,400,D,,A,0,D,20243,1
05807831,2,0,200,D,,A,0,D,20243,1
05807841,1,0,200,D,,A,100,D,20243,1
05807851,1,0,250,D,100,D,0,D,20243,1
05807861,4,0,520,D,,A,0,D,20243,1
05807871,2,0,400,D,,A,0,D,20243,1
05807892,4,0,70,D,,A,0,D,20243,1
05807961,1,0,0,D,,A,0,D,20243,1
05808051,1,0,0,D,236,D,0,D,20243,1
05808081,3,0,0,D,,A,0,D,20243,1
05808141,1,0,0,D,,A,0,D,20243,1
05808171,1,0,100,D,,A,0,D,20243,1
05808211,2,0,50,D,,A,0,D,20243,1
05808254,2,0,200,D,,A,85,F,20243,1
05808271,2,0,100,D,100,D,250,D,20243,1
05808311,1,0,200,D,,A,200,D,20243,1
05808351,3,0,0,D,100,D,0,D,20243,1
05808371,2,0,200,D,,A,0,D,20243,1
05808471,3,0,700,D,,A,350,D,20243,1
05808481,2,0,50,D,,A,0,D,20243,1
05808531,1,0,0,D,,A,0,D,20243,1
05808551,5,0,200,D,300,D,0,D,20243,1
05808561,1,0,0,D,,A,0,D,20243,1
05808641,8,0,300,D,,A,0,D,20243,1
05808671,7,0,150,D,,A,200,D,20243,1
05808681,1,0,200,D,,A,0,D,20243,1
05808701,1,0,300,D,,A,0,D,20243,1
05808731,1,0,0,D,450,D,0,D,20243,1
05808762,5,0,130,D,,A,100,D,20243,1
05808771,1,0,0,D,,A,0,D,20243,1
05808811,2,0,1000,D,300,D,0,D,20243,1
05808831,1,0,300,D,,A,0,D,20243,1
05808861,1,0,0,D,,A,0,D,20243,1
05808871,2,0,1500,D,1000,D,0,D,20243,1
05808881,2,0,400,D,400,D,200,D,20243,1
05808901,1,0,1000,D,,A,100,D,20243,1
05808931,1,0,0,D,0,D,0,D,20243,1
05808941,1,0,0,D,,A,0,D,20243,1
05808951,7,0,400,D,600,D,0,D,20243,1
05809011,1,0,100,D,,A,0,D,20243,1
05809041,1,0,0,D,,A,0,D,20243,1
05809061,1,0,36,D,,A,0,D,20243,1
05809101,1,0,0,D,,A,0,D,20243,1
05809121,4,0,80,D,,A,40,D,20243,1
05809161,4,0,200,D,,A,500,D,20243,1
05809211,4,0,500,D,350,D,0,D,20243,1
05809221,2,0,0,D,,A,0,D,20243,1
05809231,2,0,300,D,,A,0,D,20243,1
05809251,1,0,400,D,,A,0,D,20243,1
05809301,12,0,2000,D,1000,D,500,D,20243,1
05809361,1,0,0,D,,A,0,D,20243,1
05809381,3,0,300,D,100,D,0,D,20243,1
05809401,1,0,100,D,,A,0,D,20243,1
05809421,3,0,250,D,,A,100,D,20243,1
05809431,1,0,120,D,200,D,0,D,20243,1
05809441,2,0,600,D,250,D,0,D,20243,1
05809451,1,0,0,D,,A,0,D,20243,1
05809461,1,0,0,D,,A,0,D,20243,1
05809481,2,0,1130,D,,A,0,D,20243,1
05809491,5,0,1000,D,700,D,0,D,20243,1
05809501,4,0,300,D,,A,0,D,20243,1
05809511,5,0,0,D,,A,0,D,20243,1
05809531,2,0,120,D,600,D,0,D,20243,1
05809601,2,0,300,D,,A,80,D,20243,1
05809621,1,0,0,D,,A,0,D,20243,1
05809641,1,0,200,D,,A,0,D,20243,1
05809671,1,0,0,D,,A,0,D,20243,1
05809681,1,0,0,D,,A,0,D,20243,1
05809721,8,0,200,D,,A,0,D,20243,1
05809741,1,0,0,D,,A,0,D,20243,1
05809751,1,0,300,D,500,D,0,D,20243,1
05809761,2,0,0,D,200,D,0,D,20243,1
05809791,2,0,0,D,,A,0,D,20243,1
05809801,1,0,150,D,500,D,0,D,20243,1
05809811,5,0,60,D,,A,0,D,20243,1
05809841,1,0,600,D,,A,0,D,20243,1
05809861,2,0,0,D,500,D,0,D,20243,1
05809891,1,0,0,D,,A,0,D,20243,1
05809951,1,0,25,D,,A,0,D,20243,1
05809971,3,0,160,D,,A,182,D,20243,1
05809991,1,0,500,D,,A,200,D,20243,1
05810001,1,0,0,D,,A,0,D,20243,1
05810091,6,0,600,D,400,D,0,D,20243,1
05810101,3,0,500,D,700,D,100,D,20243,1
05810131,2,0,600,D,,A,0,D,20243,1
05810171,2,0,500,D,,A,0,D,20243,1
05810181,5,0,500,D,2400,D,0,D,20243,1
05810211,1,0,0,D,,A,0,D,20243,1
05810281,3,0,2500,D,1800,D,0,D,20243,1
05810301,1,0,0,D,,A,0,D,20243,1
05810332,3,0,0,D,230,D,0,D,20243,1
05810361,5,0,1000,D,,A,400,D,20243,1
05810371,3,0,400,D,250,D,0,D,20243,1
05810381,3,0,0,D,,A,0,D,20243,1
05810401,3,0,0,D,,A,0,D,20243,1
05810431,5,0,40,D,,A,0,D,20243,1
05810441,1,0,150,D,100,D,0,D,20243,1
05810451,2,0,500,D,200,D,0,D,20243,1
05810463,2,0,100,D,,A,0,D,20243,1
05810471,12,0,1400,D,,A,200,D,20243,1
05810481,2,0,120,D,,A,20,D,20243,1
05810491,2,0,200,F,,A,50,F,20243,1
05810501,1,0,0,D,,A,0,D,20243,1
05810561,1,0,0,D,,A,0,D,20243,1
05810581,2,0,200,D,,A,0,D,20243,1
05810591,1,0,0,D,,A,0,D,20243,1
05810631,1,0,700,D,0,D,0,D,20243,1
05810641,3,0,45,D,0,D,0,D,20243,1
05810651,4,0,50,D,,A,0,D,20243,1
05810661,1,0,0,D,300,D,0,D,20243,1
05810741,2,0,250,D,,A,30,D,20243,1
05810773,4,0,350,D,,A,0,D,20243,1
05810831,1,0,200,D,,A,0,D,20243,1
05810851,2,0,150,D,,A,0,D,20243,1
05810881,1,0,300,D,,A,100,D,20243,1
05810901,2,0,0,D,,A,0,D,20243,1
05810921,1,0,200,D,,A,0,D,20243,1
05810984,1,0,1000,F,,A,300,F,20243,1
05810991,1,0,0,D,,A,0,D,20243,1
05811001,2,0,0,D,,A,300,D,20243,1
05811041,2,0,0,D,600,D,0,D,20243,1
05811061,1,0,0,D,,A,0,D,20243,1
05811081,1,0,40,D,,A,0,D,20243,1
05811111,1,0,0,D,,A,0,D,20243,1
05811141,2,0,0,D,,A,0,D,20243,1
05811161,1,0,300,D,,A,0,D,20243,1
05811191,3,0,0,D,,A,0,D,20243,1
05811211,3,0,0,D,,A,250,D,20243,1
05811261,5,0,20,D,,A,0,D,20243,1
05811271,2,0,80,D,,A,0,D,20243,1
05811281,1,0,400,D,,A,0,D,20243,1
05811291,1,0,0,D,,A,0,D,20243,1
05811321,1,0,500,D,,A,0,D,20243,1
05811331,1,0,200,D,,A,0,D,20243,1
05811391,9,0,200,D,200,D,0,D,20243,1
05811401,1,0,0,D,,A,0,D,20243,1
05811441,2,0,150,D,,A,0,D,20243,1
05811461,1,0,100,D,,A,0,D,20243,1
05811471,1,0,200,D,500,D,0,D,20243,1
05811491,2,0,300,D,100,D,0,D,20243,1
05811501,2,0,350,D,150,D,0,D,20243,1
05811511,1,0,1000,D,,A,0,D,20243,1
05811551,1,0,400,D,,A,0,D,20243,1
05811621,3,0,300,D,,A,0,D,20243,1
05811671,7,0,638,D,,A,0,D,20243,1
05811681,1,0,100,D,530,D,0,D,20243,1
05811711,1,0,95,D,,A,0,D,20243,1
05811721,3,0,13,D,,A,0,D,20243,1
05811771,2,0,0,D,,A,0,D,20243,1
05811801,3,0,200,D,,A,0,D,20243,1
05811811,1,0,0,D,,A,0,D,20243,1
05811821,1,0,0,D,400,D,150,D,20243,1
05811841,2,0,400,D,,A,0,D,20243,1
05811871,2,0,0,D,,A,0,D,20243,1
05811891,1,0,50,D,,A,0,D,20243,1
05811911,2,0,200,D,400,D,100,D,20243,1
05811931,2,0,60,D,,A,60,D,20243,1
05811953,1,0,500,D,,A,0,D,20243,1
05812011,1,0,400,D,,A,0,D,20243,1
05812021,1,0,0,D,200,D,0,D,20243,1
05812031,1,0,200,D,,A,1000,D,20243,1
05812071,1,0,0,D,,A,0,D,20243,1
05812101,4,0,0,D,300,D,200,D,20243,1
05812111,2,0,50,D,,A,0,D,20243,1
05812151,2,0,100,D,,A,0,D,20243,1
05812162,3,0,0,D,,A,0,D,20243,1
05812171,1,0,350,D,,A,0,D,20243,1
05812181,1,0,0,D,,A,0,D,20243,1
05812191,6,0,500,D,,A,100,D,20243,1
05812211,2,0,90,D,,A,0,D,20243,1
05812224,1,0,28,D,,A,0,D,20243,1
05812233,1,0,0,D,,A,0,D,20243,1
05812241,3,0,1000,D,,A,200,D,20243,1
05812261,1,0,0,D,,A,0,D,20243,1
05812271,4,0,200,D,500,D,0,D,20243,1
05812281,2,0,100,D,,A,0,D,20243,1
05812291,1,0,150,F,,A,0,D,20243,1
05812301,1,0,20,D,,A,0,D,20243,1
05812331,1,0,100,D,,A,0,D,20243,1
05812351,2,0,2000,D,,A,0,D,20243,1
05812381,1,0,150,D,250,D,0,D,20243,1
05812391,1,0,75,D,0,D,0,D,20243,1
05812411,7,0,250,D,,A,150,D,20243,1
05812431,1,0,400,D,250,D,0,D,20243,1
05812441,1,0,400,D,200,D,0,D,20243,1
05812481,5,0,400,D,500,D,0,D,20243,1
05812541,1,0,800,D,,A,0,D,20243,1
05812551,1,0,600,D,0,D,0,D,20243,1
05812571,1,0,150,D,,A,0,D,20243,1
05812591,1,0,200,F,,A,0,D,20243,1
05812671,3,0,250,D,,A,0,D,20243,1
05812701,1,0,600,D,,A,0,D,20243,1
05812741,7,0,300,D,200,D,0,D,20243,1
05812761,2,0,279,D,0,D,105,D,20243,1
05812781,6,0,400,D,400,D,0,D,20243,1
05812791,1,0,500,D,,A,500,D,20243,1
05812831,3,0,100,D,500,D,0,D,20243,1
05812871,3,0,0,D,300,D,0,D,20243,1
05812921,2,0,24,D,,A,0,D,20243,1
05812941,1,0,50,D,,A,0,D,20243,1
05812951,3,0,1000,D,,A,0,D,20243,1
05812991,2,0,0,D,210,D,0,D,20243,1
05813011,1,0,0,D,,A,0,D,20243,1
05813031,5,0,50,D,,A,0,D,20243,1
05813051,7,0,500,D,1000,D,0,D,20243,1
05813061,1,0,200,D,,A,0,D,20243,1
05813071,2,0,1500,D,,A,0,D,20243,1
05813081,1,0,0,D,,A,0,D,20243,1
05813091,3,0,450,D,,A,200,D,20243,1
05813101,1,0,60,D,,A,0,D,20243,1
05813121,3,0,500,D,,A,0,D,20243,1
05813171,5,0,100,D,,A,0,D,20243,1
05813231,1,0,0,D,,A,0,D,20243,1
05813241,1,0,0,D,,A,0,D,20243,1
05813261,1,0,200,D,,A,0,D,20243,1
05813272,1,0,500,D,,A,0,D,20243,1
05813291,4,0,400,D,,A,0,D,20243,1
05813301,3,0,100,D,250,D,0,D,20243,1
05813311,1,0,0,D,,A,0,D,20243,1
05813321,2,0,0,D,,A,0,D,20243,1
05813411,1,0,350,D,,A,0,D,20243,1
05813431,1,0,300,D,,A,0,D,20243,1
05813451,1,0,60,D,,A,0,D,20243,1
05813501,5,0,500,D,300,D,0,D,20243,1
05813511,1,0,0,D,,A,0,D,20243,1
05813561,1,0,0,D,246,D,0,D,20243,1
05813581,4,0,150,D,0,D,0,D,20243,1
05813591,1,0,2000,D,,A,0,D,20243,1
05813611,1,0,0,D,,A,0,D,20243,1
05813621,1,0,250,D,400,D,0,D,20243,1
05813631,1,0,250,D,100,D,0,D,20243,1
05813641,1,0,0,D,,A,100,D,20243,1
05813671,2,0,150,D,200,D,0,D,20243,1
05813691,1,0,90,D,,A,0,D,20243,1
05813741,4,0,0,D,0,D,0,D,20243,1
05813751,3,0,2000,D,200,D,0,D,20243,1
05813771,2,0,150,D,,A,0,D,20243,1
05813801,3,0,200,D,,A,150,D,20243,1
05813821,1,0,0,D,,A,0,D,20243,1
05813831,4,0,1000,D,500,D,0,D,20243,1
05813851,1,0,500,D,,A,500,D,20243,1
05813871,1,0,0,D,,A,0,D,20243,1
05813891,1,0,138,F,,A,25,F,20243,1
05813941,1,0,200,D,,A,0,D,20243,1
05813951,1,0,0,D,,A,0,D,20243,1
05813971,1,0,100,D,500,D,0,D,20243,1
05813981,1,0,0,D,50,D,0,D,20243,1
05813991,1,0,200,D,,A,200,D,20243,1
