QYEAR,NEWID,SEQNO,ALCNO,REC_ORIG,OTHLNDRX,OTHL_DRX,OTHDCLNX,OTHD_LNX,SAFDPSTX,SAFD_STX,JLDRYNET,JLDR_NET,JDRYCNET,JDRY_NET,JBNKSCQV,JBNK_CQV,SALONX,SALONX_,WIGSX,WIGSX_,JMLPAYQV,JMLP_YQV
20243,05601823,73,0,1,,A,,A,,A,,A,,A,30,D,260,D,,A,,A
20243,05601843,32,0,1,,A,,A,,A,60,D,,A,,A,,A,,A,,A
20243,05601863,26,0,1,,A,,A,,A,,A,,A,,A,700,D,500,D,,A
20243,05601873,17,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20243,05601883,54,0,1,,A,,A,,A,,A,,A,,A,200,D,,A,,A
20243,05601923,38,0,1,50,D,,A,,A,0,D,,A,,A,55,D,,A,,A
20243,05601943,13,0,1,18,D,,A,,A,342,D,180,F,,A,105,D,50,D,,A
20243,05601973,66,0,1,,A,,A,200,F,,A,,A,,A,480,D,,A,,A
20243,05602013,50,0,1,,A,,A,,A,,A,,A,,A,150,D,,A,,A
20243,05602073,52,0,1,,A,,A,,A,,A,,A,,A,70,D,,A,,A
20243,05602093,49,0,1,,A,,A,,A,,A,,A,,A,350,D,,A,,A
20243,05602143,44,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20243,05602193,24,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20243,05602213,51,0,1,,A,,A,,A,,A,,A,,A,40,D,,A,,A
20243,05602223,36,0,1,,A,,A,,A,,A,,A,,A,300,D,,A,,A
20243,05602243,16,0,1,20,D,,A,,A,50,D,,A,,A,60,D,,A,,A
20243,05602323,28,0,1,,A,,A,,A,,A,55,D,,A,,A,,A,,A
20243,05602333,27,0,1,,A,,A,55,D,,A,,A,,A,65,D,,A,,A
20243,05602393,43,0,1,,A,,A,,A,,A,,A,,A,90,D,,A,,A
20243,05602423,78,0,1,,A,,A,,A,,A,51,D,,A,165,D,,A,,A
20243,05602453,32,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20243,05602503,38,0,1,,A,,A,,A,,A,,A,,A,40,D,,A,,A
20243,05602523,62,0,1,,A,,A,,A,,A,,A,90,D,45,D,,A,,A
20243,05602533,64,0,1,,A,,A,,A,,A,,A,,A,180,D,,A,,A
20243,05602563,38,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20243,05602573,37,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20243,05602673,43,0,1,,A,,A,,A,,A,,A,,A,50,D,,A,,A
20243,05602733,51,0,1,,A,,A,,A,,A,,A,,A,150,D,,A,,A
20243,05602743,41,0,1,,A,,A,,A,,A,,A,,A,1000,D,,A,,A
20243,05602853,42,0,1,,A,,A,,A,,A,,A,,A,100,D,,A,,A
20243,05602863,33,0,1,,A,,A,,A,,A,,A,240,D,200,D,,A,,A
20243,05602873,12,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20243,05602893,46,0,1,,A,,A,,A,,A,,A,,A,80,D,,A,,A
20243,05602903,37,0,1,,A,,A,,A,,A,,A,9,D,,A,,A,,A
20243,05602933,23,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20243,05602943,32,0,1,,A,,A,,A,,A,,A,,A,100,D,,A,,A
20243,05602953,29,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20243,05602993,20,0,1,,A,,A,,A,,A,,A,,A,35,D,,A,,A
20243,05603003,42,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20243,05603023,27,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20243,05603043,86,0,1,,A,,A,,A,,A,,A,,A,320,D,,A,,A
20243,05603073,31,0,1,,A,,A,,A,,A,,A,,A,150,D,,A,,A
20243,05603103,38,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20243,05603133,33,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20243,05603173,14,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20243,05603193,24,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20243,05603203,41,0,1,,A,,A,,A,,A,,A,,A,180,D,,A,,A
20243,05603243,17,0,1,,A,,A,,A,,A,,A,,A,60,D,,A,,A
20243,05603313,18,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20243,05603353,53,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20243,05603433,53,0,1,,A,,A,,A,,A,,A,,A,500,D,,A,,A
20243,05603453,25,0,1,,A,,A,,A,,A,,A,,A,23,D,,A,,A
20243,05603463,61,0,1,,A,,A,,A,8,D,,A,150,D,20,D,,A,,A
20243,05603473,42,0,1,,A,45,D,,A,,A,0,D,,A,,A,,A,,A
20243,05603483,22,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20243,05603493,33,0,1,,A,,A,110,D,,A,,A,,A,20,D,,A,,A
20243,05603513,48,0,1,,A,,A,,A,,A,,A,,A,350,D,,A,,A
20243,05603553,20,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20243,05603583,8,0,1,,A,,A,,A,,A,,A,,A,150,D,,A,,A
20243,05603593,34,0,1,,A,,A,4,D,,A,,A,,A,90,D,,A,,A
20243,05603643,39,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20243,05603663,11,0,1,,A,,A,,A,150,D,,A,,A,,A,,A,,A
20243,05603693,33,0,1,,A,,A,,A,,A,,A,,A,45,D,,A,,A
20243,05603713,27,0,1,,A,,A,,A,,A,,A,,A,135,D,,A,,A
20243,05603723,62,0,1,,A,,A,,A,,A,,A,,A,700,D,,A,,A
20243,05603763,27,0,1,,A,,A,,A,40,D,,A,90,D,135,D,30,D,,A
20243,05603833,21,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20243,05603883,45,0,1,,A,,A,,A,,A,,A,,A,110,D,,A,,A
20243,05603893,31,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20243,05603903,34,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20243,05603933,42,0,1,,A,,A,,A,,A,,A,90,F,250,D,,A,,A
20243,05604003,41,0,1,,A,,A,,A,,A,,A,,A,40,D,,A,,A
20243,05604013,40,0,1,,A,,A,,A,,A,,A,,A,455,D,,A,,A
20243,05604023,30,0,1,,A,,A,,A,,A,,A,210,D,300,D,,A,,A
20243,05604033,26,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20243,05604053,22,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20243,05604113,20,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20243,05604223,30,0,1,,A,,A,,A,,A,,A,,A,1200,D,,A,,A
20243,05604263,21,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20243,05604323,17,0,1,10,D,,A,,A,130,D,,A,,A,,A,,A,,A
20243,05604353,37,0,1,,A,,A,,A,,A,20,D,,A,,A,,A,520,D
20243,05604383,32,0,1,,A,,A,,A,,A,,A,,A,500,D,,A,,A
20243,05604413,33,0,1,10,D,,A,,A,0,D,,A,,A,150,D,,A,,A
20243,05604463,18,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20243,05604503,30,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20243,05604543,46,0,1,,A,,A,,A,,A,,A,,A,600,D,,A,,A
20243,05604593,71,0,1,,A,,A,,A,,A,50,D,339,D,1000,D,,A,,A
20243,05604623,26,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20243,05604653,29,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20243,05604763,57,0,1,,A,,A,70,D,,A,,A,,A,5,D,,A,,A
20243,05604783,49,0,1,,A,,A,,A,,A,,A,,A,40,D,,A,,A
20243,05604813,33,0,1,,A,,A,,A,,A,,A,,A,135,D,,A,,A
20243,05604833,18,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20243,05604843,45,0,1,,A,,A,,A,,A,,A,,A,200,D,,A,,A
20243,05604883,47,0,1,,A,,A,,A,,A,,A,,A,100,D,,A,,A
20243,05604903,37,0,1,,A,,A,,A,,A,,A,,A,530,D,,A,,A
20243,05604913,41,0,1,,A,,A,,A,,A,,A,,A,120,D,,A,,A
20243,05604943,26,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20243,05605023,39,0,1,,A,,A,,A,,A,,A,,A,120,D,,A,,A
20243,05605093,33,0,1,,A,,A,,A,400,D,,A,,A,,A,,A,,A
20243,05605103,43,0,1,,A,,A,,A,,A,,A,,A,90,D,,A,,A
20243,05605143,50,0,1,,A,,A,,A,,A,,A,,A,255,D,,A,,A
20243,05605193,43,0,1,6,D,,A,,A,24,D,,A,,A,94,D,,A,,A
20243,05605213,43,0,1,,A,,A,,A,2,D,,A,,A,195,D,,A,,A
20243,05605223,29,0,1,,A,,A,,A,,A,,A,,A,80,D,,A,,A
20243,05605243,22,0,1,25,D,,A,,A,0,D,30,D,,A,330,D,,A,,A
20243,05605303,76,0,1,,A,40,D,,A,,A,360,D,,A,900,D,,A,,A
20243,05605373,32,0,1,,A,,A,,A,,A,,A,,A,50,D,,A,,A
20243,05605383,28,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20243,05605393,16,0,1,,A,,A,,A,,A,,A,,A,22,D,,A,,A
20243,05605403,43,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20243,05605413,31,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20243,05605453,56,0,1,,A,,A,,A,,A,,A,,A,510,D,,A,,A
20243,05605463,27,0,1,,A,,A,,A,9,D,,A,,A,30,D,,A,,A
20243,05605483,86,0,1,,A,,A,,A,,A,,A,15,D,,A,,A,,A
20243,05605543,26,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20243,05605553,22,0,1,,A,,A,,A,,A,,A,,A,25,D,,A,,A
20243,05605563,26,0,1,,A,,A,,A,,A,,A,,A,20,D,,A,,A
20243,05605583,90,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20243,05605593,38,0,1,,A,,A,,A,,A,,A,,A,900,D,,A,,A
20243,05605603,24,0,1,,A,,A,,A,90,D,,A,,A,,A,,A,,A
20243,05605623,56,0,1,,A,,A,,A,,A,,A,,A,450,D,,A,,A
20243,05605673,44,0,1,,A,,A,,A,,A,,A,,A,300,D,,A,,A
20243,05605683,42,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20243,05605693,78,0,1,,A,,A,,A,,A,,A,,A,150,D,,A,,A
20243,05605753,40,0,1,,A,,A,,A,,A,,A,,A,120,D,,A,,A
20243,05605773,64,0,1,,A,,A,,A,,A,,A,,A,40,D,,A,,A
20243,05605793,37,0,1,,A,,A,,A,,A,,A,,A,23,D,,A,,A
20243,05605863,53,0,1,,A,,A,,A,,A,,A,,A,300,D,,A,,A
20243,05605943,16,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20243,05605953,73,0,1,,A,,A,,A,,A,,A,,A,450,D,,A,,A
20243,05606033,59,0,1,,A,,A,,A,,A,,A,,A,100,F,,A,,A
20243,05606103,37,0,1,,A,,A,,A,750,D,,A,,A,,A,,A,,A
20243,05606193,44,0,1,,A,,A,,A,,A,,A,,A,120,D,,A,,A
20243,05606233,33,0,1,,A,,A,,A,,A,60,D,,A,500,D,,A,,A
20243,05606283,52,0,1,,A,,A,,A,,A,,A,,A,1000,D,,A,,A
20243,05606383,31,0,1,,A,,A,,A,20,D,,A,,A,,A,20,D,,A
20243,05606423,30,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20243,05606473,31,0,1,,A,,A,,A,,A,,A,,A,50,D,,A,,A
20243,05606483,49,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20243,05606493,42,0,1,,A,,A,,A,,A,,A,,A,32,D,,A,,A
20243,05606503,17,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20243,05606513,48,0,1,,A,,A,,A,,A,,A,,A,600,D,,A,,A
20243,05606743,26,0,1,,A,,A,,A,,A,,A,,A,360,D,,A,,A
20243,05606763,29,0,1,,A,,A,,A,,A,,A,,A,65,D,,A,,A
20243,05606913,24,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20243,05606943,23,0,1,,A,,A,,A,35,D,,A,,A,25,D,,A,,A
20243,05606953,21,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20243,05606973,38,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20243,05607033,33,0,1,,A,,A,,A,,A,,A,,A,68,D,,A,,A
20243,05607043,60,0,1,,A,,A,,A,,A,,A,,A,10,D,,A,,A
20243,05607053,21,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20243,05607113,26,0,1,,A,,A,,A,,A,,A,,A,360,D,,A,,A
20243,05607123,40,0,1,,A,,A,,A,,A,,A,,A,80,D,,A,,A
20243,05607233,76,0,1,,A,,A,,A,,A,,A,,A,75,D,,A,,A
20243,05607243,23,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20243,05607263,25,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20243,05607273,12,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20243,05607283,43,0,1,,A,,A,1,D,,A,,A,,A,70,D,,A,,A
20243,05607293,20,0,1,100,D,,A,,A,95,D,,A,,A,50,D,,A,,A
20243,05607383,49,0,1,,A,,A,,A,,A,,A,,A,110,D,,A,,A
20243,05607393,46,0,1,,A,,A,,A,,A,,A,6,D,150,D,,A,,A
20243,05607423,25,0,1,,A,,A,,A,,A,,A,9,D,,A,,A,,A
20243,05607503,28,0,1,,A,,A,,A,,A,,A,,A,200,D,,A,,A
20243,05607533,36,0,1,,A,,A,,A,,A,,A,,A,35,D,,A,,A
20243,05607563,23,0,1,,A,,A,,A,,A,,A,30,D,,A,,A,,A
20243,05607603,36,0,1,,A,,A,,A,,A,,A,,A,120,D,,A,,A
20243,05607653,38,0,1,,A,,A,,A,,A,,A,,A,405,D,,A,,A
20243,05607673,41,0,1,,A,327,D,,A,,A,99,D,,A,,A,,A,,A
20243,05607693,27,0,1,,A,,A,,A,,A,,A,,A,100,D,,A,,A
20243,05607763,28,0,1,,A,,A,,A,,A,,A,,A,120,D,,A,,A
20243,05607783,10,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20243,05607813,21,0,1,,A,,A,,A,150,D,,A,,A,,A,,A,,A
20243,05607873,58,0,1,,A,,A,,A,,A,,A,,A,120,D,,A,,A
20243,05607923,41,0,1,,A,,A,,A,,A,,A,,A,300,D,,A,,A
20243,05607953,38,0,1,15,D,,A,,A,0,D,,A,,A,,A,,A,,A
20243,05654532,26,0,1,,A,,A,,A,,A,,A,,A,20,D,,A,,A
20243,05654572,43,0,1,,A,,A,,A,,A,,A,,A,150,D,,A,,A
20243,05654622,25,0,1,,A,,A,,A,,A,,A,,A,470,D,,A,,A
20243,05654632,17,0,1,,A,,A,,A,90,D,,A,,A,,A,,A,,A
20243,05654652,40,0,1,,A,,A,,A,,A,,A,,A,250,D,,A,,A
20243,05654672,65,0,1,,A,,A,,A,,A,,A,,A,480,D,,A,,A
20243,05654692,45,0,1,,A,,A,,A,98,D,,A,,A,375,D,,A,,A
20243,05654722,42,0,1,,A,,A,,A,,A,,A,75,D,,A,,A,,A
20243,05654772,39,0,1,,A,,A,,A,,A,,A,,A,200,D,,A,,A
20243,05654782,26,0,1,,A,,A,80,D,,A,,A,,A,,A,,A,,A
20243,05654812,55,0,1,,A,,A,,A,,A,,A,,A,,A,380,D,,A
20243,05654832,48,0,1,,A,,A,,A,,A,,A,,A,50,D,,A,,A
20243,05654912,20,0,1,3,D,,A,,A,7,D,,A,,A,300,D,,A,,A
20243,05654942,27,0,1,,A,,A,,A,,A,,A,,A,70,D,,A,,A
20243,05654952,17,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20243,05654972,33,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20243,05654992,51,0,1,,A,,A,,A,,A,150,D,,A,125,D,,A,,A
20243,05655072,65,0,1,,A,,A,,A,,A,,A,,A,150,D,,A,,A
20243,05655172,30,0,1,,A,,A,,A,,A,,A,,A,19,D,,A,,A
20243,05655192,14,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20243,05655212,46,0,1,,A,,A,,A,,A,,A,,A,50,D,,A,,A
20243,05655252,18,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20243,05655272,35,0,1,,A,,A,,A,,A,16,D,,A,90,D,,A,,A
20243,05655292,22,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20243,05655312,15,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20243,05655322,31,0,1,,A,,A,,A,,A,,A,,A,240,D,,A,,A
20243,05655372,35,0,1,,A,,A,,A,,A,,A,,A,40,D,,A,,A
20243,05655452,30,0,1,,A,,A,,A,,A,,A,,A,210,D,,A,,A
20243,05655462,36,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20243,05655492,31,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20243,05655532,35,0,1,,A,,A,,A,,A,,A,,A,100,D,,A,,A
20243,05655542,35,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20243,05655572,85,0,1,,A,,A,,A,,A,,A,,A,226,D,,A,,A
20243,05655602,21,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20243,05655612,18,0,1,,A,,A,,A,,A,,A,,A,50,D,,A,,A
20243,05655642,20,0,1,,A,,A,,A,,A,,A,,A,100,D,,A,,A
20243,05655682,62,0,1,,A,,A,,A,,A,100,D,,A,600,D,,A,,A
20243,05655742,37,0,1,,A,,A,,A,,A,,A,,A,25,D,,A,,A
20243,05655762,42,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20243,05655782,49,0,1,,A,,A,,A,,A,,A,,A,300,D,,A,,A
20243,05655802,48,0,1,,A,,A,,A,,A,,A,,A,480,D,,A,,A
20243,05655822,40,0,1,,A,,A,,A,,A,,A,,A,100,D,,A,,A
20243,05655852,47,0,1,,A,,A,,A,,A,,A,,A,140,D,,A,,A
20243,05655912,23,0,1,,A,,A,,A,,A,,A,,A,25,D,,A,600,D
20243,05655922,24,0,1,,A,,A,,A,,A,,A,9,D,40,D,,A,,A
20243,05655932,67,0,1,,A,,A,,A,,A,,A,,A,250,D,,A,,A
20243,05655962,26,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20243,05655982,60,0,1,,A,,A,,A,,A,,A,,A,400,D,,A,,A
20243,05655992,33,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20243,05656052,17,0,1,,A,,A,,A,,A,,A,,A,40,D,,A,,A
20243,05656102,30,0,1,,A,,A,,A,,A,,A,,A,550,D,,A,,A
20243,05656112,59,0,1,,A,,A,,A,,A,100,D,30,D,300,D,,A,,A
20243,05656142,53,0,1,,A,,A,,A,,A,,A,6,D,85,D,,A,,A
20243,05656172,38,0,1,,A,,A,,A,,A,,A,,A,50,D,,A,,A
20243,05656182,20,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20243,05656202,27,0,1,,A,,A,,A,14,D,,A,,A,,A,,A,,A
20243,05656212,39,0,1,,A,,A,,A,,A,,A,,A,,A,50,D,,A
20243,05656222,62,0,1,,A,,A,,A,,A,,A,,A,120,D,,A,,A
20243,05656232,28,0,1,,A,,A,,A,,A,,A,,A,180,D,,A,,A
20243,05656242,35,0,1,,A,,A,,A,,A,,A,,A,50,D,,A,,A
20243,05656262,21,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20243,05656292,49,0,1,,A,,A,,A,,A,,A,,A,340,D,,A,,A
20243,05656342,67,0,1,,A,,A,,A,,A,240,D,,A,300,D,,A,,A
20243,05656354,16,0,1,,A,,A,,A,,A,,A,,A,25,D,,A,,A
20243,05656362,42,0,1,,A,,A,,A,,A,,A,,A,60,D,,A,,A
20243,05656382,39,0,1,,A,,A,,A,,A,,A,,A,60,D,,A,,A
20243,05656392,78,0,1,,A,,A,,A,,A,,A,,A,90,D,,A,,A
20243,05656432,34,0,1,,A,,A,,A,,A,60,D,,A,75,D,,A,,A
20243,05656542,32,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20243,05656572,27,0,1,,A,,A,,A,,A,,A,,A,750,D,,A,,A
20243,05656592,25,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20243,05656612,23,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20243,05656632,23,0,1,,A,,A,,A,,A,,A,,A,110,D,,A,,A
20243,05656682,41,0,1,,A,,A,,A,,A,,A,,A,60,D,,A,,A
20243,05656692,78,0,1,,A,,A,,A,,A,,A,,A,300,D,,A,,A
20243,05656702,23,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20243,05656712,24,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20243,05656762,30,0,1,,A,,A,15,D,20,D,,A,,A,100,D,,A,,A
20243,05656792,29,0,1,,A,,A,,A,,A,,A,,A,125,D,,A,,A
20243,05656812,31,0,1,,A,,A,,A,120,D,,A,,A,35,D,,A,,A
20243,05656832,29,0,1,,A,,A,,A,,A,50,D,,A,30,D,,A,,A
20243,05656852,35,0,1,,A,,A,,A,,A,,A,,A,70,D,,A,,A
20243,05656872,17,0,1,,A,,A,,A,,A,,A,,A,138,D,,A,,A
20243,05656882,9,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20243,05656932,9,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20243,05656942,31,0,1,,A,,A,,A,,A,,A,,A,60,D,,A,,A
20243,05656952,28,0,1,,A,,A,,A,,A,,A,,A,35,D,,A,,A
20243,05656962,51,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20243,05656972,24,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20243,05656982,35,0,1,,A,,A,,A,,A,,A,,A,30,D,,A,,A
20243,05657002,36,0,1,,A,,A,,A,,A,120,D,,A,400,D,,A,,A
20243,05657032,24,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20243,05657052,77,0,1,,A,,A,,A,,A,60,D,,A,100,D,,A,,A
20243,05657062,49,0,1,,A,,A,,A,,A,150,D,,A,200,D,,A,,A
20243,05657102,53,0,1,,A,,A,,A,,A,,A,,A,630,D,,A,,A
20243,05657122,42,0,1,,A,,A,,A,,A,10,D,,A,60,D,,A,,A
20243,05657132,49,0,1,,A,,A,,A,,A,,A,,A,35,D,,A,,A
20243,05657162,47,0,1,,A,,A,,A,,A,,A,,A,325,D,,A,,A
20243,05657182,45,0,1,,A,,A,,A,,A,25,D,,A,,A,,A,,A
20243,05657202,33,0,1,,A,,A,,A,,A,,A,42,D,,A,,A,,A
20243,05657212,31,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20243,05657242,15,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20243,05657302,52,0,1,,A,,A,,A,,A,,A,,A,450,D,,A,,A
20243,05657372,47,0,1,,A,,A,,A,,A,,A,,A,294,D,,A,,A
20243,05657382,31,0,1,,A,,A,,A,,A,,A,,A,750,D,,A,,A
20243,05657432,33,0,1,,A,,A,,A,,A,,A,24,D,63,D,,A,,A
20243,05657442,19,0,1,,A,,A,,A,,A,,A,,A,240,D,,A,,A
20243,05657452,66,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20243,05657472,18,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20243,05657502,35,0,1,,A,,A,,A,,A,,A,,A,200,D,,A,,A
20243,05657582,50,0,1,,A,,A,,A,,A,,A,,A,425,D,,A,,A
20243,05657602,32,0,1,,A,,A,,A,,A,,A,,A,57,D,,A,,A
20243,05657652,12,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20243,05657672,36,0,1,,A,,A,,A,,A,,A,,A,480,D,,A,,A
20243,05657692,23,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20243,05657702,15,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20243,05657742,55,0,1,,A,,A,,A,,A,,A,,A,100,D,,A,,A
20243,05657752,18,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20243,05657762,13,0,1,,A,,A,,A,27,D,,A,,A,,A,,A,,A
20243,05657782,40,0,1,,A,,A,,A,,A,,A,,A,100,D,,A,,A
20243,05657812,36,0,1,,A,,A,,A,,A,,A,,A,40,D,,A,,A
20243,05657872,54,0,1,,A,,A,,A,,A,,A,,A,200,D,,A,,A
20243,05657882,32,0,1,,A,,A,,A,,A,,A,18,D,,A,,A,,A
20243,05657922,21,0,1,,A,,A,,A,,A,,A,,A,120,D,,A,,A
20243,05657932,13,0,1,,A,,A,,A,,A,,A,,A,22,D,,A,,A
20243,05657942,19,0,1,,A,,A,,A,30,D,,A,,A,,A,,A,,A
20243,05657972,43,0,1,,A,,A,50,D,80,D,,A,,A,300,D,,A,,A
20243,05658002,21,0,1,,A,,A,,A,,A,,A,,A,250,D,,A,,A
20243,05658022,33,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20243,05658062,26,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20243,05658112,43,0,1,,A,,A,,A,,A,,A,,A,320,D,,A,,A
20243,05658162,34,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20243,05658212,40,0,1,,A,,A,,A,120,D,,A,45,D,320,D,,A,,A
20243,05658232,34,0,1,,A,,A,,A,,A,30,D,,A,150,D,,A,,A
20243,05658242,36,0,1,,A,,A,35,D,,A,,A,,A,20,D,,A,,A
20243,05658252,46,0,1,,A,,A,,A,,A,,A,,A,200,D,,A,,A
20243,05658362,24,0,1,,A,,A,,A,,A,,A,,A,100,D,30,D,,A
20243,05658382,45,0,1,,A,58,D,,A,,A,20,D,,A,380,D,,A,,A
20243,05658402,39,0,1,,A,,A,,A,,A,,A,,A,400,D,,A,,A
20243,05658422,19,0,1,,A,,A,,A,,A,,A,,A,60,D,,A,,A
20243,05658432,26,0,1,,A,,A,,A,,A,75,D,,A,50,D,,A,,A
20243,05658462,33,0,1,,A,,A,190,D,,A,180,D,30,D,150,D,,A,,A
20243,05658482,26,0,1,,A,,A,,A,,A,43,D,15,D,50,D,,A,,A
20243,05658542,38,0,1,,A,,A,,A,,A,,A,,A,40,D,,A,,A
20243,05658552,13,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20243,05658562,35,0,1,,A,,A,,A,,A,,A,,A,32,D,,A,,A
20243,05658622,50,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20243,05658632,18,0,1,,A,,A,,A,,A,,A,,A,40,D,,A,,A
20243,05658642,31,0,1,,A,,A,,A,,A,,A,,A,320,D,,A,,A
20243,05658692,27,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20243,05658722,14,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20243,05658742,25,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20243,05658792,18,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20243,05658802,41,0,1,,A,,A,,A,,A,,A,,A,75,D,,A,,A
20243,05658842,21,0,1,,A,,A,,A,30,D,,A,36,D,13,D,,A,,A
20243,05658902,46,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20243,05658912,17,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20243,05658932,21,0,1,,A,,A,,A,30,D,,A,,A,300,D,,A,,A
20243,05658942,39,0,1,,A,,A,,A,,A,,A,,A,20,D,,A,,A
20243,05658952,35,0,1,,A,,A,,A,100,D,,A,,A,,A,,A,,A
20243,05658964,15,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
